2024-12-07 14:49:35.754526,0x433b0b38,101,4.206,30.143333,0.09758333,,5,,5
2024-12-07 14:49:36.149336,0x336462e4,55,3.766,24.808334,0.06452778,5.5,7,-10,7
2024-12-07 14:49:49.183589,0x433aad0c,101,4.206,38.436665,2.427528,6.0,3,-47,3
2024-12-07 14:50:35.724145,0x433b0b38,99,4.179,21.501667,0.17330556,,5,,
2024-12-07 14:51:22.104245,0x433b0098,100,4.196,19.801668,2.1702778,6.25,2,-77,2
2024-12-07 14:51:35.899783,0x433b0b38,100,4.197,18.686666,0.2061389,,5,,
2024-12-07 14:52:34.323531,0x433acb14,98,4.165,25.88,0.051777776,-0.5,3,-102,3
2024-12-07 14:52:36.104901,0x433b0b38,98,4.162,31.205002,0.2965,,5,,
2024-12-07 14:52:36.854428,0x433aafcc,101,4.21,29.44,0.72794443,-6.0,5,-108,5
2024-12-07 14:52:39.261109,0x433bc2b0,101,4.219,31.151667,1.2771945,5.25,3,-84,3
2024-12-07 14:53:36.006114,0x433b0b38,96,4.141,19.283333,0.34463888,,5,,
2024-12-07 14:54:09.307591,0x433ad35c,98,4.162,23.28,1.8136667,4.5,3,-91,3
2024-12-07 14:54:28.438085,0x433abf20,100,4.192,16.908333,1.9338057,1.5,3,-99,3
2024-12-07 14:55:01.151646,0x433b0b38,100,4.198,24.151667,0.018250002,,5,,5
2024-12-07 14:55:41.629705,0x433aad0c,101,4.225,32.25,2.4090834,6.25,3,-48,3
2024-12-07 14:56:01.293768,0x433b0b38,100,4.199,17.538334,0.034222223,,5,,
2024-12-07 14:56:37.024624,0x433abf20,99,4.184,24.394999,0.20383333,-0.75,3,-103,3
2024-12-07 14:57:01.239058,0x433b0b38,100,4.195,19.168333,0.06708334,,5,,
2024-12-07 14:57:22.370440,0x433b0098,101,4.24,19.588333,2.4535832,6.0,2,-77,2
2024-12-07 14:58:01.220567,0x433b0b38,97,4.15,13.776666,0.11202778,,5,,
2024-12-07 14:58:37.752458,0x433aafcc,101,4.222,27.666668,1.2306944,6.25,4,-80,5
2024-12-07 14:58:38.489730,0x433bc2b0,101,4.254,27.666668,1.5561944,3.75,3,-85,3
2024-12-07 14:59:01.384547,0x433b0b38,97,4.16,27.218332,0.17794444,,5,,
2024-12-07 14:59:13.153275,0x433acb14,95,4.127,25.938332,0.080527775,-0.5,3,-99,3
2024-12-07 15:00:01.486500,0x433b0b38,101,4.226,19.493334,0.22744446,,5,,
2024-12-07 15:00:10.424410,0x433ad35c,101,4.237,18.275,2.0568612,3.25,3,-85,3
2024-12-07 15:00:58.653139,0x433aafcc,99,4.188,35.923332,0.11569444,-2.5,5,-103,5
2024-12-07 15:01:01.487907,0x433b0b38,99,4.186,45.986668,0.32872224,,5,,5
2024-12-07 15:01:44.189502,0x433aad0c,100,4.191,45.171665,2.3891945,5.75,3,-47,3
2024-12-07 15:02:01.635544,0x433b0b38,98,4.167,32.875,0.44708332,,5,,
2024-12-07 15:03:01.627627,0x433b0b38,99,4.187,29.275,0.51413894,,5,,
2024-12-07 15:04:01.637067,0x433b0b38,101,4.219,25.763332,0.6544444,,5,,
2024-12-07 15:04:37.634114,0x433bc2b0,101,4.21,29.156668,1.8821666,5.5,3,-85,3
2024-12-07 15:05:01.670994,0x433b0b38,97,4.156,28.296667,0.77258337,,5,,
2024-12-07 15:05:16.918837,0x433acb14,101,4.212,23.505,0.47399998,-4.0,2,-106,3
2024-12-07 15:05:26.321688,0x433b0098,101,4.233,22.220001,2.8099167,5.75,2,-82,2
2024-12-07 15:06:01.816510,0x433b0b38,99,4.189,31.428333,0.8656667,,5,,
2024-12-07 15:06:10.403554,0x433ad35c,98,4.168,28.855,2.286139,5.25,3,-89,3
