2024-12-07 14:13:15.268020,0x433aad0c,1,1,1,1,1,1,6.75,3,-45,3
2024-12-07 14:13:33.830583,0x433ad35c,1,1,1,1,1,1,5.75,3,-83,3
2024-12-07 14:13:45.840862,0x433b0098,,,1,,,1,6.75,2,-73,2
2024-12-07 14:14:14.510928,0x433aad0c,1,1,1,1,1,1,6.0,3,-46,3
2024-12-07 14:14:34.236914,0x433ad35c,1,1,1,1,1,1,6.0,3,-80,3
2024-12-07 14:14:45.859913,0x433b0098,,,,,,,6.5,2,-75,2
2024-12-07 14:15:14.524331,0x433aad0c,1,1,1,1,1,1,7.0,3,-42,3
2024-12-07 14:15:34.229065,0x433ad35c,1,1,1,1,1,1,4.0,3,-82,3
2024-12-07 14:15:46.187670,0x433b0098,1,1,1,1,1,1,5.75,2,-74,2
2024-12-07 14:16:15.227931,0x433aad0c,1,1,1,1,1,1,6.0,3,-44,3
2024-12-07 14:16:34.370993,0x433ad35c,,,,,,,4.5,3,-82,3
2024-12-07 14:16:46.344143,0x433b0098,,,,,,,6.25,2,-74,2
2024-12-07 14:17:15.071712,0x433aad0c,1,1,2,1,1,2,6.0,3,-43,3
2024-12-07 14:17:35.069173,0x433ad35c,1,2,2,1,2,2,4.75,3,-83,3
2024-12-07 14:17:46.672358,0x433b0098,1,2,2,1,2,2,6.5,2,-74,2
2024-12-07 14:18:17.632794,0x433aad0c,1,1,1,1,1,1,7.0,3,-43,3
2024-12-07 14:18:34.817628,0x433ad35c,1,1,1,1,1,1,4.25,3,-82,3
2024-12-07 14:18:46.906902,0x433b0098,1,1,1,1,1,1,6.25,2,-75,2
2024-12-07 14:19:15.951373,0x433aad0c,2,2,2,2,2,2,5.75,3,-44,3
2024-12-07 14:19:34.992998,0x433ad35c,1,1,1,1,1,1,4.0,3,-82,3
2024-12-07 14:19:47.548515,0x433b0098,,,1,,,1,6.75,2,-74,2
2024-12-07 14:20:15.516953,0x433aad0c,1,1,1,1,1,1,6.25,3,-44,3
2024-12-07 14:20:35.201146,0x433ad35c,1,1,2,1,1,2,4.75,3,-83,3
2024-12-07 14:20:47.281390,0x433b0098,1,1,1,1,1,1,6.75,2,-74,2
2024-12-07 14:21:15.716789,0x433aad0c,1,1,1,1,1,1,6.25,3,-43,3
2024-12-07 14:21:39.130148,0x433ad35c,1,2,2,1,2,2,4.25,3,-82,3
2024-12-07 14:21:48.599280,0x433b0098,,,,,,,7.25,2,-74,2
2024-12-07 14:22:01.915372,0x433bc2b0,2,9,14,2,9,14,5.25,3,-74,3
2024-12-07 14:22:16.320196,0x433aad0c,1,1,1,1,1,1,6.25,3,-43,3
2024-12-07 14:22:38.209837,0x433ad35c,1,2,2,1,2,2,3.5,3,-82,3
2024-12-07 14:22:47.873599,0x433b0098,,,,,,,6.75,2,-74,2
2024-12-07 14:23:02.163119,0x433bc2b0,1,1,1,1,1,1,5.25,3,-73,3
2024-12-07 14:23:36.402360,0x433ad35c,1,1,1,1,1,1,4.25,3,-81,3
2024-12-07 14:23:48.506902,0x433b0098,1,1,1,1,1,1,7.25,2,-74,2
2024-12-07 14:24:02.108557,0x433bc2b0,1,1,2,1,1,2,6.25,3,-74,3
2024-12-07 14:24:16.739048,0x433aad0c,2,3,3,2,3,3,7.0,3,-43,3
2024-12-07 14:24:36.034137,0x433ad35c,1,1,1,1,1,1,4.25,3,-82,3
2024-12-07 14:24:47.991278,0x433b0098,,,,,,,6.5,2,-74,2
2024-12-07 14:25:02.456170,0x433bc2b0,1,1,2,1,1,2,5.5,3,-73,3
2024-12-07 14:25:16.686729,0x433aad0c,2,2,2,2,2,2,6.0,3,-43,3
2024-12-07 14:25:36.297997,0x433ad35c,1,2,2,1,2,2,4.0,3,-81,3
2024-12-07 14:25:48.288260,0x433b0098,1,1,1,1,1,1,6.75,2,-74,2
2024-12-07 14:26:02.812624,0x433bc2b0,1,1,1,1,1,1,5.25,3,-72,3
2024-12-07 14:26:17.454399,0x433aad0c,1,1,1,1,1,1,7.25,3,-43,3
2024-12-07 14:26:36.622996,0x433ad35c,1,2,2,1,2,2,3.5,3,-82,3
2024-12-07 14:26:48.463103,0x433b0098,,,2,,,2,6.0,2,-74,2
2024-12-07 14:27:02.982675,0x433bc2b0,1,1,1,1,1,1,5.75,3,-74,3
2024-12-07 14:27:17.156159,0x433aad0c,2,3,3,2,3,3,6.5,3,-45,3
2024-12-07 14:27:36.756626,0x433ad35c,2,2,2,2,2,2,5.0,3,-83,3
2024-12-07 14:27:48.606601,0x433b0098,,,,,,,6.25,2,-75,2
2024-12-07 14:28:03.061186,0x433bc2b0,1,1,1,1,1,1,5.0,3,-73,3
2024-12-07 14:28:17.530382,0x433aad0c,1,1,1,1,1,1,5.75,3,-49,3
2024-12-07 14:28:38.154101,0x433ad35c,1,1,1,1,1,1,4.25,3,-84,3
2024-12-07 14:28:49.149698,0x433b0098,1,1,1,1,1,1,4.75,2,-76,2
2024-12-07 14:29:03.136472,0x433bc2b0,1,1,1,1,1,1,7.25,3,-71,3
2024-12-07 14:29:17.630379,0x433aad0c,2,2,2,2,2,2,6.0,3,-45,3
2024-12-07 14:29:37.231620,0x433ad35c,1,1,1,1,1,1,4.0,3,-81,3
2024-12-07 14:29:49.739771,0x433b0098,2,2,2,2,2,2,5.75,2,-72,2
2024-12-07 14:30:03.276645,0x433bc2b0,1,1,1,1,1,1,5.25,3,-75,3
2024-12-07 14:30:17.880241,0x433aad0c,2,3,3,2,3,3,6.0,3,-41,3
2024-12-07 14:30:37.384472,0x433ad35c,2,2,3,2,2,3,4.5,3,-82,3
2024-12-07 14:30:49.275173,0x433b0098,,,,,,,6.0,2,-72,2
2024-12-07 14:31:18.153542,0x433aad0c,2,3,3,2,3,3,6.0,3,-44,3
2024-12-07 14:31:37.474491,0x433ad35c,,,,,,,5.0,3,-82,3
2024-12-07 14:31:49.687026,0x433b0098,1,1,1,1,1,1,5.75,2,-74,2
2024-12-07 14:32:03.641399,0x433bc2b0,1,1,4,1,1,4,6.25,3,-74,3
2024-12-07 14:32:18.448538,0x433aad0c,3,4,4,3,4,4,6.0,3,-46,3
2024-12-07 14:32:37.854170,0x433ad35c,1,1,1,1,1,1,4.0,3,-82,3
2024-12-07 14:32:49.859066,0x433b0098,3,4,5,3,4,5,5.25,2,-75,2
2024-12-07 14:33:04.342329,0x433bc2b0,1,1,3,1,1,3,5.25,3,-72,3
2024-12-07 14:33:18.779554,0x433aad0c,2,2,2,2,2,2,6.25,3,-44,3
2024-12-07 14:33:37.944874,0x433ad35c,,,,,,,4.25,3,-81,3
2024-12-07 14:33:50.104193,0x433b0098,3,3,3,3,3,3,5.25,2,-73,2
2024-12-07 14:34:04.216846,0x433bc2b0,1,1,1,1,1,1,6.25,3,-71,3
2024-12-07 14:34:18.809265,0x433aad0c,4,4,4,4,4,4,6.25,3,-44,3
2024-12-07 14:34:38.580073,0x433ad35c,1,1,1,1,1,1,4.75,3,-81,3
2024-12-07 14:34:50.547474,0x433b0098,3,4,4,3,4,4,5.25,2,-72,2
2024-12-07 14:35:04.308631,0x433bc2b0,1,1,1,1,1,1,7.0,3,-70,3
2024-12-07 14:35:19.153840,0x433aad0c,3,3,3,3,3,3,7.25,3,-43,3
2024-12-07 14:35:38.784209,0x433ad35c,1,2,2,1,2,2,5.75,3,-81,3
2024-12-07 14:35:50.592220,0x433b0098,2,3,3,2,3,3,5.25,2,-74,2
2024-12-07 14:36:04.534118,0x433bc2b0,2,2,2,2,2,2,5.75,3,-74,3
2024-12-07 14:36:19.270280,0x433aad0c,4,4,4,4,4,4,6.0,3,-44,3
2024-12-07 14:36:38.729026,0x433ad35c,3,3,5,3,3,5,6.25,3,-80,3
2024-12-07 14:36:50.820831,0x433b0098,4,4,5,4,4,5,5.0,2,-74,2
2024-12-07 14:37:04.777838,0x433bc2b0,3,3,6,3,3,6,5.25,3,-74,3
2024-12-07 14:37:19.554453,0x433aad0c,3,4,5,3,4,5,5.75,3,-44,3
2024-12-07 14:37:39.067514,0x433ad35c,6,6,6,6,6,6,6.0,3,-80,3
2024-12-07 14:38:14.521514,0x433bc2b0,2,3,3,2,3,3,5.0,3,-73,3
2024-12-07 14:38:20.042204,0x433aad0c,5,6,7,5,6,7,6.0,3,-44,3
2024-12-07 14:38:39.505673,0x433ad35c,5,8,10,5,8,10,5.75,3,-80,3
2024-12-07 14:39:05.487510,0x433bc2b0,4,5,6,4,5,6,5.25,3,-74,3
2024-12-07 14:39:20.506624,0x433aad0c,6,7,8,6,7,8,7.25,3,-43,3
2024-12-07 14:39:39.480242,0x433ad35c,6,7,7,6,7,7,4.0,3,-81,3
2024-12-07 14:39:51.053508,0x433b0098,5,6,6,5,6,6,6.5,2,-73,2
2024-12-07 14:40:13.619959,0x433bc2b0,7,8,8,7,8,8,6.0,1,-18,3
2024-12-07 14:40:20.522566,0x433aad0c,6,7,7,6,7,7,6.0,3,-43,3
2024-12-07 14:40:39.740215,0x433ad35c,6,7,7,6,7,7,4.25,3,-82,3
2024-12-07 14:40:51.566732,0x433b0098,3,3,4,3,3,4,5.5,2,-72,2
2024-12-07 14:41:06.928963,0x433bc2b0,5,6,8,5,6,8,5.0,3,-72,3
2024-12-07 14:41:20.593928,0x433aad0c,6,8,9,6,8,9,7.75,3,-43,3
2024-12-07 14:41:41.122722,0x433ad35c,5,6,6,5,6,6,3.75,3,-82,3
2024-12-07 14:41:51.645250,0x433b0098,5,6,7,5,6,7,5.5,2,-73,2
2024-12-07 14:42:06.114339,0x433bc2b0,6,7,8,6,7,8,5.5,3,-72,3
2024-12-07 14:42:21.097060,0x433aad0c,7,8,9,7,8,9,6.5,3,-43,3
2024-12-07 14:42:40.783110,0x433ad35c,6,6,7,6,6,7,3.75,3,-81,3
2024-12-07 14:42:51.885529,0x433b0098,5,6,7,5,6,7,5.5,2,-74,2
2024-12-07 14:43:07.522317,0x433bc2b0,7,8,8,7,8,8,5.25,3,-73,3
2024-12-07 14:43:34.666537,0x433aad0c,7,9,10,7,9,10,6.25,3,-44,3
2024-12-07 14:43:40.433107,0x433ad35c,6,7,8,6,7,8,4.0,3,-81,3
2024-12-07 14:44:07.108030,0x433bc2b0,8,10,12,8,10,12,5.75,3,-71,3
2024-12-07 14:44:21.423917,0x433aad0c,9,10,10,9,10,10,6.25,3,-43,3
2024-12-07 14:44:40.641225,0x433ad35c,6,7,9,6,7,9,3.75,3,-80,3
2024-12-07 14:44:52.030178,0x433b0098,5,7,7,5,7,7,5.0,2,-72,2
2024-12-07 14:45:06.761199,0x433bc2b0,6,8,9,6,8,9,6.5,3,-71,3
2024-12-07 14:45:13.096589,0x433aafcc,,,,,,,7.25,4,-23,5
2024-12-07 14:45:25.116552,0x433aad0c,7,9,10,7,9,10,6.0,3,-46,3
2024-12-07 14:45:41.096696,0x433ad35c,6,7,7,6,7,7,3.75,3,-82,3
2024-12-07 14:46:08.679902,0x433bc2b0,10,11,13,10,11,13,5.25,3,-70,3
2024-12-07 14:46:23.447733,0x433aad0c,8,10,11,8,10,11,5.75,3,-43,3
2024-12-07 14:46:41.252337,0x433ad35c,8,8,9,8,8,9,2.25,3,-81,3
2024-12-07 14:46:52.325316,0x433b0098,7,10,10,7,10,10,5.5,2,-71,2
2024-12-07 14:47:07.264861,0x433bc2b0,9,10,10,9,10,10,5.75,3,-71,3
2024-12-07 14:47:22.314991,0x433aad0c,9,11,11,9,11,11,6.0,3,-42,3
2024-12-07 14:47:41.369585,0x433ad35c,7,7,7,7,7,7,3.0,3,-79,3
2024-12-07 14:47:52.616458,0x433b0098,5,6,6,5,6,6,4.25,2,-73,2
2024-12-07 14:48:07.668827,0x433bc2b0,12,16,20,12,16,20,5.0,3,-71,3
2024-12-07 14:48:23.019624,0x433aad0c,7,9,9,7,9,9,6.0,3,-40,3
2024-12-07 14:48:43.379201,0x433ad35c,7,8,10,7,8,10,3.25,3,-78,3
2024-12-07 15:06:23.691006,0x433aad0c,4,4,5,4,4,5,6.0,3,-44,3
2024-12-07 15:06:23.724211,0x433acb14,,,2,,,2,3.5,3,-92,3
2024-12-07 15:06:27.442378,0x433ad35c,3,3,4,3,3,4,4.5,3,-76,3
2024-12-07 15:06:35.060249,0x433b0098,2,3,3,2,3,3,-0.25,2,-80,2
2024-12-07 15:10:17.761252,0x433bc2b0,4,5,5,4,5,5,-0.75,3,-83,3
2024-12-07 15:10:28.310714,0x433aafcc,2,2,2,2,2,2,5.5,4,-74,5
2024-12-07 15:10:29.396627,0x433aad0c,6,6,7,6,6,7,6.25,3,-39,3
2024-12-07 15:10:43.771594,0x433acb14,3,4,4,3,4,4,6.75,2,-41,3
2024-12-07 15:10:48.146213,0x433ad35c,4,4,4,4,4,4,-6.75,3,-95,3
2024-12-07 15:11:13.520280,0x433bc2b0,4,4,5,4,4,5,4.0,3,-79,3
2024-12-07 15:11:25.973003,0x433aafcc,2,3,3,2,3,3,7.0,4,-39,5
2024-12-07 15:11:29.195387,0x433aad0c,3,4,4,3,4,4,6.0,3,-38,3
2024-12-07 15:24:32.588785,0x433bc2b0,2,2,2,2,2,2,5.0,3,-75,3
2024-12-07 15:24:32.935586,0x433aafcc,3,3,5,3,3,5,-10.75,5,-106,5
2024-12-07 15:24:33.031157,0x433acb14,1,1,1,1,1,1,-13.25,3,-103,3
2024-12-07 15:24:33.061774,0x433ad35c,4,5,5,4,5,5,-2.75,3,-92,3
2024-12-07 15:24:33.178848,0x433aad0c,6,7,7,6,7,7,6.75,3,-43,3
2024-12-07 15:24:33.270386,0x433bc2b0,3,4,5,3,4,5,4.75,3,-75,3
2024-12-07 15:24:33.359841,0x433aafcc,3,4,4,3,4,4,-11.5,5,-108,5
2024-12-07 15:24:33.737967,0x433aad0c,8,10,10,8,10,10,6.25,3,-42,3
2024-12-07 15:24:46.992961,0x433acb14,1,1,1,1,1,1,6.25,2,-52,3
2024-12-07 15:24:51.518373,0x433ad35c,4,5,5,4,5,5,-13.5,3,-99,3
2024-12-07 15:25:18.040495,0x433bc2b0,2,3,5,2,3,5,5.25,3,-73,3
2024-12-07 15:25:30.659584,0x433aafcc,3,3,3,3,3,3,-11.75,4,-97,5
2024-12-07 15:25:35.313786,0x433aad0c,8,9,9,8,9,9,5.0,2,-75,3
2024-12-07 15:25:46.828489,0x433acb14,,1,1,,1,1,-16.5,3,-102,3
2024-12-07 15:25:51.926488,0x433ad35c,4,4,4,4,4,4,-6.25,3,-94,3
2024-12-07 15:26:19.793349,0x433bc2b0,3,3,6,3,3,6,4.75,3,-72,3
2024-12-07 15:26:31.656192,0x433aafcc,2,2,2,2,2,2,-14.5,4,-102,5
2024-12-07 15:26:33.095566,0x433aad0c,6,8,9,6,8,9,5.75,3,-42,3
2024-12-07 15:26:45.633304,0x433acb14,,,,,,,-15.0,3,-102,3
2024-12-07 15:26:54.589886,0x433ad35c,5,5,5,5,5,5,4.75,2,-73,3
2024-12-07 15:35:21.254629,0x433bc2b0,3,3,4,3,3,4,6.75,3,-74,3
2024-12-07 15:35:21.833294,0x433aafcc,3,4,4,3,4,4,5.75,4,-12,5
2024-12-07 15:35:35.245060,0x433acb14,,,,,,,-16.5,3,-103,3
2024-12-07 15:36:02.497714,0x433ad35c,3,3,3,3,3,3,-7.25,3,-93,3
2024-12-07 15:36:22.579343,0x433bc2b0,4,4,6,4,4,6,5.25,3,-74,3
2024-12-07 15:36:34.648612,0x433aafcc,5,5,5,5,5,5,6.0,4,-12,5
2024-12-07 15:36:35.935453,0x433aad0c,4,4,4,4,4,4,6.25,3,-42,3
2024-12-07 15:36:48.644038,0x433acb14,1,1,2,1,1,2,-17.0,3,-102,3
2024-12-07 15:36:54.431891,0x433ad35c,4,4,4,4,4,4,-5.25,3,-91,3
2024-12-07 15:37:20.439703,0x433bc2b0,4,4,6,4,4,6,4.75,3,-72,3
2024-12-07 15:37:34.853126,0x433aafcc,2,3,3,2,3,3,6.0,4,-12,5
2024-12-07 15:37:35.949361,0x433aad0c,4,4,4,4,4,4,5.5,3,-42,3
2024-12-07 15:37:48.498480,0x433acb14,,,,,,,-16.25,3,-102,3
2024-12-07 15:37:55.102684,0x433ad35c,5,5,6,5,5,6,-4.75,3,-92,3
2024-12-07 15:38:35.446977,0x433aafcc,4,4,4,4,4,4,5.0,4,-74,5
2024-12-07 15:38:43.243540,0x433aad0c,4,4,4,4,4,4,6.25,2,-12,3
2024-12-07 15:38:48.436950,0x433acb14,,,,,,,-12.75,3,-100,3
2024-12-07 15:38:56.053401,0x433ad35c,4,5,5,4,5,5,-3.25,3,-90,3
2024-12-07 15:39:23.291206,0x433bc2b0,5,6,7,5,6,7,5.5,3,-65,3
2024-12-07 15:39:35.380519,0x433aafcc,4,4,6,4,4,6,4.5,4,-75,5
2024-12-07 15:39:36.360126,0x433aad0c,4,4,4,4,4,4,5.25,3,-39,3
2024-12-07 15:39:50.598338,0x433acb14,3,3,3,3,3,3,6.0,2,,3
2024-12-07 15:39:56.315061,0x433ad35c,4,4,4,4,4,4,-5.5,3,-96,3
2024-12-07 15:39:58.236785,0x433b0098,3,3,3,3,3,3,-3.75,2,-92,2
2024-12-07 15:40:21.703018,0x433bc2b0,4,5,5,4,5,5,5.0,3,-77,3
2024-12-07 15:40:36.291667,0x433aafcc,3,3,3,3,3,3,6.75,4,-2,5
2024-12-07 15:40:38.022165,0x433aad0c,3,5,5,3,5,5,6.0,3,-23,3
2024-12-07 15:40:49.350868,0x433acb14,1,1,3,1,1,3,-18.25,3,-103,3
2024-12-07 15:40:56.001838,0x433ad35c,3,4,4,3,4,4,-7.5,3,-94,3
2024-12-07 15:41:22.720119,0x433bc2b0,3,4,4,3,4,4,5.25,3,-69,3
2024-12-07 15:41:34.568572,0x433aafcc,4,6,6,4,6,6,-16.5,5,-103,5
2024-12-07 15:41:39.584814,0x433aad0c,4,4,4,4,4,4,5.75,3,-18,3
2024-12-07 15:41:49.152696,0x433acb14,,1,2,,1,2,-12.5,3,-98,3
2024-12-07 15:41:57.139611,0x433ad35c,5,6,7,5,6,7,-3.5,3,-89,3
2024-12-07 15:42:23.093812,0x433bc2b0,3,5,6,3,5,6,4.5,3,-75,3
2024-12-07 15:42:36.994068,0x433aafcc,4,5,5,4,5,5,5.75,4,,5
2024-12-07 15:42:37.858605,0x433aad0c,4,4,4,4,4,4,6.0,3,-20,3
2024-12-07 15:42:49.489389,0x433acb14,,,,,,,-17.0,3,-102,3
2024-12-07 15:42:56.288911,0x433ad35c,4,4,4,4,4,4,-5.75,3,-92,3
2024-12-07 15:43:23.087554,0x433bc2b0,4,5,6,4,5,6,6.5,3,-74,3
2024-12-07 15:43:35.092687,0x433aafcc,5,6,6,5,6,6,-19.75,5,-106,5
2024-12-07 15:43:44.278341,0x433aad0c,5,6,6,5,6,6,6.0,3,-20,3
2024-12-07 15:43:50.853333,0x433acb14,,,,,,,-17.25,3,-103,3
2024-12-07 15:43:57.930459,0x433ad35c,4,5,5,4,5,5,-6.25,3,-92,3
2024-12-07 15:44:23.365733,0x433bc2b0,5,6,9,5,6,9,6.25,3,-74,3
2024-12-07 15:44:36.479758,0x433aafcc,3,4,5,3,4,5,-7.75,4,-94,5
2024-12-07 15:44:39.845251,0x433aad0c,3,4,4,3,4,4,6.0,3,-20,3
2024-12-07 15:44:54.357603,0x433acb14,3,3,3,3,3,3,-16.75,3,-103,3
2024-12-07 15:44:56.946904,0x433ad35c,3,3,3,3,3,3,-5.75,3,-92,3
2024-12-07 15:45:23.937856,0x433bc2b0,3,4,4,3,4,4,4.25,3,-76,3
2024-12-07 15:45:36.124687,0x433aafcc,4,5,6,4,5,6,-19.5,5,-105,5
2024-12-07 15:45:39.540905,0x433aad0c,5,5,5,5,5,5,6.0,3,-19,3
2024-12-07 15:45:50.330262,0x433acb14,1,1,1,1,1,1,-17.0,3,-102,3
2024-12-07 15:45:57.319877,0x433ad35c,4,4,4,4,4,4,-5.25,3,-91,3
2024-12-07 15:46:27.780171,0x433bc2b0,4,4,4,4,4,4,4.5,3,-76,3
2024-12-07 15:46:36.589408,0x433aafcc,4,5,7,4,5,7,-19.0,5,-105,5
2024-12-07 15:46:39.165739,0x433aad0c,3,4,4,3,4,4,6.25,3,-19,3
2024-12-07 15:46:50.447375,0x433acb14,,,1,,,1,-17.75,3,-104,3
2024-12-07 15:46:57.668798,0x433ad35c,5,5,5,5,5,5,-4.75,3,-91,3
2024-12-07 15:47:26.965669,0x433bc2b0,5,8,8,5,8,8,4.5,3,-75,3
2024-12-07 15:47:38.320533,0x433aafcc,4,5,5,4,5,5,-20.0,5,-106,5
2024-12-07 15:47:40.229763,0x433aad0c,4,4,4,4,4,4,6.5,3,-19,3
2024-12-07 15:47:50.837558,0x433acb14,,,1,,,1,-16.25,3,-103,3
2024-12-07 15:47:57.705570,0x433ad35c,4,4,5,4,4,5,-4.5,3,-91,3
2024-12-07 15:48:27.345001,0x433bc2b0,6,7,7,6,7,7,4.75,3,-75,3
2024-12-07 15:48:37.265800,0x433aafcc,4,6,10,4,6,10,-18.5,5,-105,5
2024-12-07 15:48:39.761748,0x433aad0c,4,4,4,4,4,4,6.0,3,-20,3
2024-12-07 15:48:52.076428,0x433acb14,1,2,2,1,2,2,-16.5,3,-103,3
2024-12-07 15:48:58.145408,0x433b0098,3,3,4,3,3,4,-1.5,2,-87,2
2024-12-07 15:49:03.128787,0x433ad35c,6,6,6,6,6,6,-6.25,3,-93,3
2024-12-07 15:49:27.526631,0x433bc2b0,5,6,6,5,6,6,4.75,3,-75,3
2024-12-07 15:49:37.561795,0x433aafcc,4,5,5,4,5,5,-19.0,5,-105,5
2024-12-07 15:49:40.189619,0x433aad0c,3,3,3,3,3,3,7.0,3,-19,3
2024-12-07 15:49:51.494761,0x433acb14,2,2,6,2,2,6,-16.5,3,-103,3
2024-12-07 15:50:00.177693,0x433ad35c,4,5,6,4,5,6,-5.5,3,-91,3
2024-12-07 15:50:02.849491,0x433b0098,5,5,5,5,5,5,-0.75,2,-87,2
2024-12-07 15:50:27.796804,0x433bc2b0,5,6,7,5,6,7,4.5,3,-76,3
2024-12-07 15:50:39.058467,0x433aafcc,3,3,3,3,3,3,-19.5,5,-105,5
2024-12-07 15:50:42.216217,0x433aad0c,4,4,4,4,4,4,7.0,3,-20,3
2024-12-07 15:50:52.647309,0x433acb14,1,3,5,1,3,5,-17.0,3,-103,3
2024-12-07 15:50:58.531288,0x433ad35c,4,4,4,4,4,4,-5.0,3,-91,3
2024-12-07 15:51:26.368337,0x433bc2b0,4,5,6,4,5,6,4.25,3,-75,3
2024-12-07 15:51:38.458605,0x433aafcc,2,3,3,2,3,3,-19.0,5,-106,5
