2024-12-07 15:03:39.081042,0x433acb14,22.29873,29.008913,916.7182,44.499187,379,1.5,3,-100,3
2024-12-07 15:04:02.152989,0x433bc2b0,21.763062,30.047373,917.5243,490.41858,91,6.25,3,-79,3
2024-12-07 15:04:05.551540,0x433aad0c,22.446115,28.241508,917.1864,481.87946,62,6.25,3,-45,3
2024-12-07 15:04:19.422303,0x433abf20,21.230791,29.034447,917.1456,234.37857,,,3,-102,3
2024-12-07 15:04:23.039922,0x433aafcc,20.082094,31.279491,917.20294,139.29466,253,-4.5,5,-107,5
2024-12-07 15:04:40.822494,0x433acb14,21.981234,29.141178,916.69556,52.530815,371,1.5,3,-100,3
2024-12-07 15:05:20.380695,0x433abf20,21.087276,29.844341,917.1541,229.33931,,-2.25,3,-104,3
2024-12-07 15:05:23.111436,0x433aafcc,20.121761,31.711615,917.20087,139.64435,250,-5.5,5,-108,5
2024-12-07 15:05:35.203919,0x433ad35c,23.051332,26.92089,916.3787,155.81557,39,6.5,3,-86,3
2024-12-07 15:05:39.274598,0x433acb14,21.577114,29.365181,916.73157,62.583447,353,-1.25,3,-102,3
