datetime,fromNode,pm10Standard,pm25Standard,pm100Standard,pm10Environmental,pm25Environmental,pm100Environmental,rxSnr,rxRssi,rxTime,hopStart,hopLimit
2024-12-19 12:25:34.503032,0x433ad35c,15,24,26,15,24,26,6.25,-63,,3,3
2024-12-19 12:25:46.941698,0x433bc2b0,12,18,18,12,18,18,0.25,-89,,3,3
2024-12-19 12:26:00.143761,0x433aafcc,15,22,24,15,22,24,5.25,-77,,5,5
2024-12-19 12:26:09.229599,0x433aad0c,13,23,24,13,23,24,6.0,-49,,3,3
2024-12-19 12:26:13.436736,0x433abf20,9,18,20,9,18,20,5.5,-76,,3,3
2024-12-19 12:26:19.901488,0x433acb14,7,12,15,7,12,15,1.25,-91,,3,2
2024-12-19 12:26:33.850247,0x433ad35c,14,23,25,14,23,25,6.5,-77,,3,3
2024-12-19 12:26:46.475569,0x433bc2b0,14,25,29,14,25,29,-4.5,-96,,3,3
2024-12-19 12:27:00.254349,0x433aafcc,15,22,22,15,22,22,5.5,-76,,5,5
2024-12-19 12:27:09.908459,0x433aad0c,15,24,26,15,24,26,5.75,-45,,3,3
2024-12-19 12:27:13.789355,0x433abf20,9,17,17,9,17,17,4.5,-84,,3,3
2024-12-19 12:27:18.353226,0x433acb14,3,9,10,3,9,10,3.5,-82,,3,3
2024-12-19 12:27:21.015368,0x433b0098,8,14,17,8,14,17,5.5,-72,,2,2
2024-12-19 12:27:34.447444,0x433ad35c,15,26,28,15,26,28,5.5,-71,,3,3
2024-12-19 12:27:47.124324,0x433bc2b0,13,19,20,13,19,20,-4.0,-96,,3,3
2024-12-19 12:28:00.513326,0x433aafcc,13,19,21,13,19,21,5.25,-76,,5,5
2024-12-19 12:28:08.156239,0x433aad0c,11,19,19,11,19,19,6.0,-50,,3,3
2024-12-19 12:28:18.007783,0x433acb14,6,10,11,6,10,11,6.0,-69,,3,3
2024-12-19 12:28:36.677090,0x433ad35c,15,29,33,15,29,33,5.75,-70,,3,3
2024-12-19 12:28:47.127026,0x433bc2b0,10,19,19,10,19,19,0.75,-89,,3,3
2024-12-19 12:29:01.141992,0x433aafcc,15,26,28,15,26,28,5.25,-74,,5,5
2024-12-19 12:29:09.624048,0x433aad0c,10,18,19,10,18,19,6.75,-49,,3,3
2024-12-19 12:29:13.068010,0x433abf20,9,15,18,9,15,18,5.5,-84,,3,3
2024-12-19 12:29:19.980140,0x433acb14,6,12,15,6,12,15,4.25,-86,,3,3
2024-12-19 12:29:35.075067,0x433ad35c,15,25,30,15,25,30,5.0,-75,,3,3
2024-12-19 12:29:47.750755,0x433bc2b0,11,20,26,11,20,26,-3.25,-94,,3,3
2024-12-19 12:30:01.225679,0x433aafcc,13,21,23,13,21,23,5.5,-74,,5,5
2024-12-19 12:30:10.041728,0x433aad0c,13,24,24,13,24,24,6.5,-54,,3,3
2024-12-19 12:30:24.015733,0x433abf20,9,18,21,9,18,21,-2.25,-76,,3,3
2024-12-19 12:30:28.251651,0x433b0098,11,15,17,11,15,17,5.25,-78,,2,
2024-12-19 12:30:29.997611,0x433acb14,4,7,7,4,7,7,4.25,-79,,3,3
2024-12-19 12:30:35.519754,0x433ad35c,13,25,26,13,25,26,6.0,-65,,3,3
2024-12-19 12:30:48.589522,0x433bc2b0,14,19,20,14,19,20,-2.25,-91,,3,3
2024-12-19 12:31:02.717009,0x433aafcc,14,21,23,14,21,23,5.5,-73,,5,5
2024-12-19 12:31:09.163713,0x433aad0c,12,22,22,12,22,22,6.5,-43,,3,3
2024-12-19 12:31:18.296491,0x433acb14,4,11,14,4,11,14,5.5,-77,,3,3
2024-12-19 12:31:35.686417,0x433ad35c,17,29,31,17,29,31,6.0,-73,,3,3
2024-12-19 12:31:47.580355,0x433bc2b0,9,15,26,9,15,26,-0.5,-89,,3,3
2024-12-19 12:32:01.889210,0x433aafcc,14,24,26,14,24,26,4.0,-79,,5,5
2024-12-19 12:32:09.604351,0x433aad0c,12,24,24,12,24,24,6.0,-52,,3,3
2024-12-19 12:32:18.580957,0x433b0098,10,23,24,10,23,24,4.5,-80,,2,2
2024-12-19 12:32:21.172201,0x433acb14,5,10,11,5,10,11,6.25,-68,,3,3
2024-12-19 12:32:36.421226,0x433ad35c,13,24,28,13,24,28,6.0,-67,,3,3
2024-12-19 12:32:47.829810,0x433bc2b0,10,18,24,10,18,24,-2.75,-90,,3,3
2024-12-19 12:33:48.407099,0x433bc2b0,12,21,23,12,21,23,-9.0,-98,,3,3
2024-12-19 12:34:03.074106,0x433aafcc,13,19,20,13,19,20,5.25,-72,,5,5
2024-12-19 12:34:09.798030,0x433aad0c,11,20,21,11,20,21,6.0,-47,,3,3
2024-12-19 12:34:21.718944,0x433acb14,4,7,7,4,7,7,5.5,-70,,3,3
2024-12-19 12:34:36.690975,0x433ad35c,15,29,35,15,29,35,6.25,-62,,3,3
2024-12-19 12:34:48.555807,0x433bc2b0,12,20,28,12,20,28,-1.25,-90,,3,3
2024-12-19 12:35:02.265875,0x433aafcc,16,23,26,16,23,26,4.75,-78,,5,5
2024-12-19 12:35:10.197765,0x433aad0c,13,20,23,13,20,23,5.75,-53,,3,3
2024-12-19 12:35:18.715270,0x433acb14,4,4,7,4,4,7,5.75,-64,,3,3
2024-12-19 12:35:37.384814,0x433ad35c,15,23,24,15,23,24,5.75,-72,,3,3
2024-12-19 12:35:48.602522,0x433bc2b0,14,20,24,14,20,24,-7.75,-96,,3,3
2024-12-19 12:36:10.126527,0x433aad0c,12,27,29,12,27,29,6.25,-44,,3,3
2024-12-19 12:36:20.106823,0x433acb14,4,9,12,4,9,12,5.75,-69,,3,3
2024-12-19 12:36:37.290986,0x433ad35c,11,17,18,11,17,18,6.0,-67,,3,3
2024-12-19 12:36:49.004696,0x433bc2b0,14,25,27,14,25,27,2.5,-93,,3,3
2024-12-19 12:37:02.950593,0x433aafcc,14,24,26,14,24,26,6.0,-77,,5,5
2024-12-19 12:37:10.370650,0x433aad0c,12,18,19,12,18,19,6.5,-51,,3,3
2024-12-19 12:37:13.220257,0x433abf20,9,15,15,9,15,15,4.75,-76,,3,3
2024-12-19 12:37:23.165642,0x433acb14,4,7,15,4,7,15,7.25,-65,,3,3
2024-12-19 12:37:26.055724,0x433b0098,12,19,20,12,19,20,5.5,-70,,2,2
2024-12-19 12:37:37.078609,0x433ad35c,14,21,22,14,21,22,5.5,-71,,3,3
2024-12-19 12:37:49.078484,0x433bc2b0,11,15,19,11,15,19,-1.25,-91,,3,3
2024-12-19 12:38:03.119444,0x433aafcc,13,22,25,13,22,25,6.25,-71,,5,5
2024-12-19 12:38:10.907432,0x433aad0c,14,25,26,14,25,26,6.0,-48,,3,3
2024-12-19 12:38:18.359422,0x433acb14,5,7,11,5,7,11,6.5,-69,,3,3
2024-12-19 12:38:22.153000,0x433b0098,10,16,17,10,16,17,5.25,-75,,2,2
2024-12-19 12:38:37.498696,0x433ad35c,12,21,23,12,21,23,5.75,-74,,3,3
2024-12-19 12:38:49.319124,0x433bc2b0,8,17,20,8,17,20,4.75,-87,,3,3
2024-12-19 12:39:03.506630,0x433aafcc,15,27,27,15,27,27,5.5,-79,,5,5
2024-12-19 12:39:10.972769,0x433aad0c,12,25,26,12,25,26,5.75,-46,,3,3
2024-12-19 12:39:22.119771,0x433acb14,5,8,8,5,8,8,6.0,-70,,3,3
2024-12-19 12:39:37.615458,0x433ad35c,14,24,26,14,24,26,6.75,-69,,3,3
2024-12-19 12:39:50.225383,0x433bc2b0,12,17,20,12,17,20,2.25,-88,,3,3
2024-12-19 12:40:03.550436,0x433aafcc,11,18,21,11,18,21,5.25,-73,,5,5
2024-12-19 12:40:12.134914,0x433aad0c,16,30,31,16,30,31,6.0,-48,,3,3
2024-12-19 12:40:21.534439,0x433b0098,13,21,23,13,21,23,-2.25,-96,,2,1
2024-12-19 12:40:25.712376,0x433acb14,4,7,9,4,7,9,6.25,-80,,3,1
2024-12-19 12:40:39.925268,0x433ad35c,14,26,27,14,26,27,5.25,-77,,3,3
2024-12-19 12:44:05.492976,0x433aafcc,16,27,30,16,27,30,6.0,-60,,5,5
2024-12-19 12:44:12.786953,0x433aad0c,14,27,28,14,27,28,6.25,-42,,3,3
2024-12-19 12:44:22.388733,0x433acb14,3,10,11,3,10,11,5.75,-72,,3,3
2024-12-19 12:44:40.300863,0x433ad35c,13,21,23,13,21,23,5.25,-74,,3,3
2024-12-19 12:44:50.808284,0x433bc2b0,12,22,30,12,22,30,2.0,-89,,3,3
2024-12-19 12:45:04.868595,0x433aafcc,14,24,28,14,24,28,6.0,-62,,5,5
2024-12-19 12:45:12.472552,0x433aad0c,13,21,21,13,21,21,6.25,-66,,3,3
2024-12-19 12:45:22.287568,0x433acb14,6,9,13,6,9,13,5.25,-76,,3,3
2024-12-19 12:45:42.542585,0x433ad35c,14,26,30,14,26,30,5.5,-65,,3,3
2024-12-19 12:45:51.790481,0x433bc2b0,12,17,19,12,17,19,2.25,-95,,3,3
2024-12-19 12:46:05.165489,0x433aafcc,16,26,26,16,26,26,-2.25,-90,,5,5
2024-12-19 12:46:14.462471,0x433aad0c,13,26,26,13,26,26,6.0,-43,,3,3
2024-12-19 12:46:16.118447,0x433abf20,12,18,19,12,18,19,6.0,-73,,3,3
2024-12-19 12:46:20.914381,0x433acb14,6,15,18,6,15,18,5.75,-74,,3,3
2024-12-19 12:46:41.457809,0x433ad35c,13,24,25,13,24,25,5.0,-69,,3,3
2024-12-19 12:46:51.564865,0x433bc2b0,14,19,22,14,19,22,1.5,-90,,3,3
2024-12-19 12:47:05.291085,0x433aafcc,14,20,23,14,20,23,5.75,-73,,5,5
2024-12-19 12:47:12.898076,0x433aad0c,16,26,26,16,26,26,6.0,-50,,3,3
2024-12-19 12:47:21.178129,0x433acb14,6,14,16,6,14,16,5.25,-72,,3,3
2024-12-19 12:47:42.427936,0x433ad35c,14,23,24,14,23,24,5.5,-79,,3,3
