datetime,fromNode,batteryLevel,voltage,channelUtilization,airUtilTx,rxSnr,rxRssi,rxTime,hopStart,hopLimit
2024-12-19 16:04:16.804646,0x433bc2b0,101,4.244,37.896667,2.7419443,6.75,-70,,3,3
2024-12-19 16:04:17.111301,0x336462e4,100,4.19,18.618334,2.339,5.5,-27,,7,7
2024-12-19 16:04:17.141731,0x433abf20,98,4.174,19.958334,2.328639,0.5,-97,,3,3
2024-12-19 16:04:17.294070,0x433aad0c,101,4.242,27.318335,2.96575,5.75,-86,,3,3
2024-12-19 16:04:49.572898,0x433b0b38,94,4.106,25.898335,3.0259166,5.75,-74,,5,5
2024-12-19 16:04:55.335557,0x433aca0c,101,-0.001,29.840002,2.4181387,,,,,3
2024-12-19 16:05:07.248486,0x433bc2b0,99,4.183,35.548332,3.112,5.5,-71,,3,3
2024-12-19 16:05:55.368181,0x433aca0c,101,-0.001,25.325,2.3611388,,,,,3
2024-12-19 16:06:13.480301,0x433abf20,101,4.23,18.671665,2.8630278,-12.5,-108,,3,3
2024-12-19 16:06:30.829638,0x433aad0c,101,4.233,31.673332,3.1076946,5.75,-86,,3,3
2024-12-19 16:13:12.589671,0x336462e4,98,4.171,23.705,2.1920834,5.5,-30,,7,7
2024-12-19 16:13:17.988762,0x433abf20,101,4.201,24.283333,2.970472,-11.5,-107,,3,3
2024-12-19 16:13:55.952687,0x433aca0c,101,-0.001,30.303331,2.54525,,,,,3
2024-12-19 16:14:09.438896,0x433ad35c,97,4.156,34.085,3.6575832,4.25,-89,,3,3
2024-12-19 16:14:43.170050,0x433aafcc,100,4.197,26.651665,3.9914722,3.0,-91,,5,5
2024-12-19 16:14:55.927060,0x433aca0c,101,-0.001,28.43,2.54525,,,,,3
