datetime,fromNode,pm10Standard,pm25Standard,pm100Standard,pm10Environmental,pm25Environmental,pm100Environmental,rxSnr,rxRssi,rxTime,hopStart,hopLimit
2024-12-19 14:19:23.892796,0x433ad35c,15,29,33,15,29,33,3.5,-93,,3,3
2024-12-19 14:19:23.953716,0x433bc2b0,13,21,23,13,21,23,4.75,-88,,3,3
2024-12-19 14:19:23.982656,0x433aafcc,17,27,29,17,27,29,,-100,,5,5
2024-12-19 14:19:24.012738,0x433b0098,11,17,18,11,17,18,4.75,-88,,2,2
2024-12-19 14:19:24.043036,0x433aad0c,14,21,22,14,21,22,1.75,-98,,3,3
2024-12-19 14:19:24.104861,0x433acb14,8,12,12,8,12,12,3.25,-96,,3,3
2024-12-19 14:19:24.320870,0x433ad35c,15,27,28,15,27,28,3.5,-95,,3,3
2024-12-19 14:19:24.351038,0x433bc2b0,15,23,30,15,23,30,6.5,-89,,3,3
2024-12-19 14:19:24.411867,0x433aafcc,16,23,24,16,23,24,-0.75,-100,,5,5
2024-12-19 14:19:24.502605,0x433aad0c,15,24,24,15,24,24,-0.25,-100,,3,3
2024-12-19 14:19:24.532537,0x433acb14,8,10,12,8,10,12,3.5,-96,,3,3
2024-12-19 14:19:24.689881,0x433ad35c,12,25,28,12,25,28,3.5,-95,,3,3
2024-12-19 14:19:24.719978,0x433bc2b0,13,27,28,13,27,28,5.75,-72,,3,3
2024-12-19 14:19:31.229397,0x433aafcc,17,29,32,17,29,32,2.75,-94,,5,5
