datetime,fromNode,ch3Voltage,ch3Current,rxSnr,rxRssi,rxTime,hopStart,hopLimit
2025-10-19 13:03:45.464131,0x433aafcc,13.37625,72.5,5.0,-28,,5,4
2025-10-19 13:05:38.770651,0x433aafcc,13.375,73.75,5.25,-28,,5,4
2025-10-19 13:15:07.125292,0x433acb14,13.5175,62.5,5.5,-27,,3,2
2025-10-19 13:17:37.633007,0x433b0b38,13.66375,67.5,5.0,-25,,5,5
2025-10-19 13:26:37.551228,0x433aafcc,13.3525,141.25,-5.0,-109,,5,5
2025-10-19 13:26:54.915104,0x433acb14,13.48875,72.5,,-102,,3,3
2025-10-19 13:32:56.968560,0x433b0098,13.30125,58.75,4.75,-22,,2,1
2025-10-19 13:37:32.828327,0x433b0098,13.29375,63.75,0.5,-103,,2,2
2025-10-19 13:37:38.315209,0x433b0b38,13.555,125.0,5.25,-22,,5,5
2025-10-19 13:41:57.809407,0x433acb14,13.46625,77.5,5.0,-23,,3,2
2025-10-19 13:47:36.166463,0x433b0098,13.29125,71.25,-1.25,-105,,2,2
2025-10-19 13:47:42.867515,0x433aafcc,13.36,73.75,4.75,-23,,5,4
2025-10-19 13:47:44.391237,0x433b0b38,13.5625,66.25,5.0,-23,,5,5
2025-10-19 13:47:57.391374,0x433aad0c,13.28875,127.5,-1.25,-105,,3,2
2025-10-19 13:52:40.998862,0x433b0b38,13.54125,75.0,4.25,-23,,5,5
2025-10-19 13:56:58.519547,0x433acb14,13.42875,128.75,-1.75,-103,,3,3
2025-10-19 13:57:43.562663,0x433b0b38,13.5375,75.0,5.0,-23,,5,5
2025-10-19 14:06:59.825047,0x433acb14,13.43875,63.75,-4.75,-110,,3,2
2025-10-19 14:07:33.946151,0x433b0098,13.2825,60.0,-4.25,-109,,2,2
2025-10-19 14:07:47.699323,0x433b0b38,13.51375,61.25,2.75,-100,,5,4
2025-10-19 14:08:40.187145,0x433aafcc,13.3575,60.0,4.75,-25,,5,4
2025-10-19 14:17:33.957221,0x433b0098,13.27125,78.75,-1.75,-106,1760908652,2,2
2025-10-19 14:22:03.059257,0x433acb14,13.41875,67.5,1.5,-101,1760908922,3,3
2025-10-19 14:27:03.001930,0x433acb14,13.41,62.5,-1.0,-104,1760909221,3,3
2025-10-19 14:27:35.596613,0x433b0098,13.2775,65.0,-6.0,-111,1760909254,2,2
2025-10-19 14:31:03.655636,0x433aad0c,13.29625,61.25,3.0,-98,1760909462,3,
2025-10-19 14:32:05.634187,0x433acb14,13.405,76.25,-0.75,-105,1760909524,3,3
2025-10-19 14:37:43.306473,0x433b0098,13.27625,63.75,2.75,-99,1760909862,2,
2025-10-19 14:40:57.863147,0x433aad0c,13.29,75.0,-5.5,-110,1760910056,3,1
2025-10-19 14:47:09.070583,0x433acb14,13.39625,65.0,1.25,-102,1760910427,3,3
2025-10-19 14:50:58.115570,0x433aad0c,13.2925,63.75,-3.0,-107,1760910657,3,2
2025-10-19 14:52:12.636333,0x433acb14,13.39,66.25,-2.25,-106,1760910731,3,3
2025-10-19 14:57:11.446123,0x433acb14,13.38375,62.5,1.0,-102,1760911030,3,3
2025-10-19 14:57:50.570943,0x433b0098,13.26625,77.5,3.5,-98,1760911069,2,1
2025-10-19 15:02:13.149610,0x433acb14,13.3775,73.75,1.75,-101,1760911332,3,3
2025-10-19 15:07:14.019145,0x433acb14,13.38,70.0,-0.25,-103,1760911632,3,3
2025-10-19 15:08:40.251564,0x433aafcc,13.34875,62.5,3.0,-98,1760911719,5,5
2025-10-19 15:12:14.959607,0x433acb14,13.375,65.0,0.5,-102,1760911933,3,3
2025-10-19 15:13:37.977217,0x433b0b38,13.34125,62.5,-6.0,-110,1760912016,5,5
2025-10-19 15:17:22.022177,0x433acb14,13.37125,61.25,2.25,-99,1760912240,3,2
2025-10-19 15:21:05.600652,0x433aad0c,13.29125,62.5,1.25,-102,1760912464,3,2
2025-10-19 15:22:18.432793,0x433acb14,13.36375,76.25,2.0,-101,1760912537,3,3
2025-10-19 15:23:39.303837,0x433b0b38,13.33125,62.5,-7.0,-111,1760912618,5,5
2025-10-19 15:26:41.136388,0x433aafcc,13.345,76.25,3.5,-98,1760912799,5,5
2025-10-19 15:27:19.778469,0x433acb14,13.36,76.25,2.25,-101,1760912838,3,3
2025-10-19 15:27:48.895503,0x433b0098,13.2725,63.75,2.25,-99,1760912867,2,1
2025-10-19 15:28:39.252641,0x433b0b38,13.32375,71.25,-6.25,-111,1760912918,5,5
2025-10-19 15:31:11.623800,0x433aad0c,13.29125,62.5,-0.75,-105,1760913070,3,1
2025-10-19 15:32:20.318574,0x433acb14,13.36,57.5,1.75,-101,1760913139,3,3
2025-10-19 15:33:38.991834,0x433b0b38,13.32625,62.5,-7.5,-111,1760913217,5,5
2025-10-19 15:37:21.348124,0x433acb14,13.355,60.0,1.75,-101,1760913440,3,3
2025-10-19 15:39:46.405934,0x433ad35c,13.295,77.5,3.5,-98,1760913585,3,
2025-10-19 15:42:23.279769,0x433acb14,13.35,73.75,1.75,-101,1760913742,3,3
2025-10-19 15:43:43.593280,0x433b0b38,13.3225,58.75,2.5,-99,1760913822,5,4
2025-10-19 15:44:40.883083,0x433aafcc,13.34375,73.75,4.25,-97,1760913879,5,5
2025-10-19 15:47:24.038199,0x433acb14,13.3525,58.75,-0.25,-104,1760914042,3,3
2025-10-19 15:47:50.853364,0x433b0098,13.265,76.25,1.5,-101,1760914069,2,1
2025-10-19 15:52:28.581834,0x433acb14,13.345,61.25,4.0,-97,1760914347,3,2
2025-10-19 16:02:38.297302,0x433acb14,13.3375,76.25,1.5,-102,1760914957,3,3
2025-10-19 16:02:42.314369,0x433aafcc,13.34375,72.5,3.75,-98,1760914961,5,5
2025-10-19 16:07:30.143617,0x433acb14,13.33375,70.0,1.5,-102,1760915248,3,3
