datetime,fromNode,ch3Voltage,ch3Current,rxSnr,rxRssi,rxTime,hopStart,hopLimit
2026-01-26 17:26:12.025034,0x433acb14,13.29125,90.0,3.5,-92,1769477168,3,3
2026-01-26 17:29:08.264403,0x433ad35c,13.2875,77.5,5.75,-53,1769477344,3,3
2026-01-26 17:29:16.565971,0x433abf20,13.27625,76.25,6.0,-76,1769477353,3,3
2026-01-26 17:29:56.402281,0x433b0b38,13.27,76.25,5.5,-73,1769477392,5,5
2026-01-26 17:31:14.243819,0x433acb14,13.29375,88.75,3.75,-92,1769477470,3,3
2026-01-26 17:31:30.509672,0x433b0098,13.2675,60.0,5.75,-61,1769477486,2,2
2026-01-26 17:34:17.452854,0x433abf20,13.27875,61.25,5.5,-76,1769477653,3,3
2026-01-26 17:34:57.637831,0x433b0b38,13.2675,76.25,5.75,-73,1769477694,5,5
2026-01-26 17:36:15.461412,0x433acb14,13.29375,75.0,3.25,-91,1769477771,3,3
2026-01-26 17:39:14.832291,0x433ad35c,13.29,62.5,6.25,-53,1769477951,3,3
2026-01-26 17:39:18.497624,0x433abf20,13.27875,65.0,6.0,-76,1769477954,3,3
2026-01-26 17:39:59.731919,0x433b0b38,13.2725,63.75,6.0,-73,1769477996,5,5
2026-01-26 17:41:16.014001,0x433acb14,13.295,77.5,3.75,-92,1769478072,3,3
2026-01-26 17:41:35.127767,0x433b0098,13.2625,73.75,6.0,-61,1769478091,2,2
2026-01-26 17:44:20.763808,0x433abf20,13.27625,72.5,5.5,-75,1769478257,3,3
2026-01-26 17:45:00.942624,0x433b0b38,13.2675,76.25,5.75,-72,1769478297,5,5
2026-01-26 17:46:18.983718,0x433acb14,13.2975,66.25,3.5,-92,1769478375,3,3
2026-01-26 17:49:14.406043,0x433ad35c,13.29,62.5,5.75,-53,1769478550,3,3
2026-01-26 17:49:21.569370,0x433abf20,13.275,72.5,6.0,-77,1769478557,3,3
2026-01-26 17:50:05.651617,0x433b0b38,13.2725,62.5,5.5,-73,1769478602,5,5
2026-01-26 17:51:18.613011,0x433acb14,13.29375,73.75,4.0,-91,1769478675,3,3
2026-01-26 17:51:37.681948,0x433b0098,13.265,61.25,6.0,-61,1769478694,2,2
2026-01-26 17:54:22.420375,0x433abf20,13.27875,61.25,5.75,-75,1769478858,3,3
2026-01-26 17:55:04.304104,0x433b0b38,13.26875,76.25,5.25,-73,1769478900,5,5
2026-01-26 17:56:20.031577,0x433acb14,13.2975,63.75,3.5,-92,1769478976,3,3
2026-01-26 17:59:17.898907,0x433ad35c,13.28625,76.25,5.75,-53,1769479154,3,3
2026-01-26 17:59:23.134712,0x433abf20,13.275,72.5,5.25,-76,1769479159,3,3
2026-01-27 15:02:06.423401,0x433acb14,13.28,73.75,2.5,-94,1769554920,3,3
2026-01-27 15:04:42.328137,0x433abf20,13.2725,76.25,5.75,-76,1769555076,3,3
2026-01-27 15:04:53.333293,0x433ad35c,13.2825,73.75,6.25,-54,1769555087,3,3
2026-01-27 15:05:39.023915,0x433b0b38,13.2575,58.75,6.25,-72,1769555133,5,5
2026-01-27 15:06:55.979459,0x433b0098,13.25,61.25,6.25,-62,1769555210,2,2
2026-01-27 15:07:04.392175,0x433acb14,13.25625,130.0,-1.75,-99,1769555218,3,3
2026-01-27 15:09:44.852254,0x433abf20,13.2775,61.25,6.0,-76,1769555379,3,3
2026-01-27 15:10:41.104962,0x433b0b38,13.2575,58.75,6.0,-74,1769555435,5,5
2026-01-27 15:12:08.354302,0x433acb14,13.28125,63.75,3.5,-93,1769555522,3,3
2026-01-27 15:14:45.393137,0x433abf20,13.25625,122.5,5.5,-75,1769555679,3,3
2026-01-27 15:14:55.736450,0x433ad35c,13.28625,62.5,6.0,-53,1769555690,3,3
2026-01-27 15:15:43.173667,0x433b0b38,13.25875,58.75,5.75,-72,1769555737,5,5
2026-01-27 15:16:58.207318,0x433b0098,13.24875,61.25,6.5,-61,1769555812,2,2
2026-01-26 19:00:21.062211,0x433b0b38,13.26875,58.75,5.5,-73,1769482817,5,5
2026-01-26 19:01:39.804787,0x433acb14,13.2875,77.5,3.75,-90,1769482896,3,3
2026-01-26 19:01:52.242547,0x433b0098,13.2575,73.75,6.0,-62,1769482908,2,2
2026-01-26 19:04:44.978247,0x433abf20,13.27375,76.25,5.5,-75,1769483081,3,3
2026-01-26 19:05:24.083180,0x433b0b38,13.2675,61.25,5.5,-73,1769483120,5,5
2026-01-26 19:06:39.903118,0x433acb14,13.29125,66.25,4.75,-89,1769483196,3,3
2026-01-26 19:09:35.219760,0x433ad35c,13.285,62.5,6.25,-53,1769483371,3,3
2026-01-26 19:09:43.945655,0x433abf20,13.27625,58.75,5.75,-75,1769483380,3,3
2026-01-26 19:10:23.242445,0x433b0b38,13.27,66.25,6.0,-74,1769483419,5,5
2026-01-26 19:11:48.656588,0x433acb14,13.29,66.25,4.75,-89,1769483504,3,3
2026-01-26 19:11:52.548693,0x433b0098,13.25375,75.0,5.75,-61,1769483508,2,2
2026-01-26 19:14:45.067501,0x433abf20,13.2725,75.0,5.75,-76,1769483681,3,3
2026-01-26 19:15:25.707475,0x433b0b38,13.26625,61.25,5.25,-73,1769483721,5,5
2026-01-26 19:16:42.946619,0x433acb14,13.28625,73.75,4.75,-91,1769483799,3,3
2026-01-26 19:19:39.698534,0x433ad35c,13.28125,75.0,6.5,-53,1769483975,3,3
2026-01-26 19:19:48.038357,0x433abf20,13.27625,73.75,5.25,-75,1769483984,3,3
2026-01-26 19:20:28.068737,0x433b0b38,13.26625,60.0,5.75,-73,1769484024,5,5
2026-01-26 19:21:44.638545,0x433acb14,13.28875,60.0,4.75,-88,1769484100,3,3
2026-01-26 19:21:54.295199,0x433b0098,13.25375,73.75,6.5,-61,1769484110,2,2
2026-01-26 19:24:48.473300,0x433abf20,13.27375,66.25,5.75,-76,1769484284,3,3
2026-01-26 19:25:29.435532,0x433b0b38,13.26375,76.25,5.75,-73,1769484325,5,5
2026-01-26 19:26:28.581749,0x433af380,13.2275,70.0,6.25,-39,1769484384,3,3
2026-01-26 19:26:46.305483,0x433acb14,13.2875,65.0,4.25,-88,1769484402,3,3
2026-01-26 19:29:42.732252,0x433ad35c,13.2825,62.5,6.75,-53,1769484578,3,3
2026-01-26 19:29:48.979349,0x433abf20,13.275,65.0,5.5,-76,1769484585,3,3
2026-01-26 19:30:29.612255,0x433b0b38,13.26625,60.0,6.0,-74,1769484625,5,5
2026-01-26 19:31:46.357579,0x433acb14,13.28625,61.25,4.0,-87,1769484702,3,3
2026-01-26 19:31:56.552203,0x433b0098,13.25625,70.0,6.5,-60,1769484712,2,2
2026-01-26 19:34:52.056518,0x433abf20,13.27125,75.0,5.5,-75,1769484888,3,3
2026-01-26 19:35:30.899111,0x433b0b38,13.2675,63.75,6.25,-73,1769484927,5,5
2026-01-26 19:36:48.407194,0x433acb14,13.28375,77.5,4.0,-87,1769485004,3,3
2026-01-26 19:39:45.527728,0x433ad35c,13.2825,66.25,6.25,-53,1769485181,3,3
2026-01-26 19:39:51.339607,0x433abf20,13.27625,63.75,5.5,-75,1769485187,3,3
2026-01-26 19:40:32.145962,0x433b0b38,13.26375,72.5,6.0,-73,1769485228,5,5
2026-01-26 19:41:50.716012,0x433acb14,13.285,76.25,4.0,-87,1769485306,3,3
2026-01-26 19:41:58.849284,0x433b0098,13.2575,58.75,6.25,-60,1769485315,2,2
2026-01-26 19:44:53.782968,0x433abf20,13.2725,62.5,5.75,-76,1769485490,3,3
2026-01-26 19:45:34.283845,0x433b0b38,13.26625,65.0,6.0,-73,1769485530,5,5
2026-01-26 19:46:53.148765,0x433acb14,13.28375,77.5,4.25,-88,1769485609,3,3
2026-01-26 19:49:46.579924,0x433ad35c,13.28,75.0,5.75,-53,1769485782,3,3
2026-01-26 19:49:55.802626,0x433abf20,13.275,65.0,5.5,-76,1769485792,3,3
2026-01-26 19:50:34.672868,0x433b0b38,13.26,72.5,5.5,-74,1769485830,5,5
2026-01-26 19:51:52.022148,0x433acb14,13.28375,78.75,4.25,-87,1769485908,3,3
2026-01-26 19:52:01.608464,0x433b0098,13.25875,62.5,6.75,-59,1769485917,2,2
2026-01-26 19:55:36.568544,0x433b0b38,13.26,72.5,6.5,-73,1769486132,5,5
2026-01-26 19:56:53.186658,0x433acb14,13.28125,77.5,4.5,-87,1769486209,3,3
2026-01-26 19:59:49.655382,0x433ad35c,13.28,65.0,6.0,-54,1769486385,3,3
2026-01-26 19:59:56.144866,0x433abf20,13.27375,63.75,6.25,-76,1769486392,3,3
2026-01-27 00:00:49.884722,0x433ad35c,13.26125,71.25,7.0,-54,1769500845,3,3
2026-01-27 00:00:58.476532,0x433abf20,13.26375,62.5,5.5,-76,1769500854,3,3
2026-01-27 00:01:41.357336,0x433b0b38,13.25,65.0,5.75,-73,1769500897,5,5
2026-01-27 00:02:56.838092,0x433acb14,13.26125,78.75,5.5,-86,1769500972,3,3
2026-01-27 00:03:06.004962,0x433b0098,13.23875,60.0,6.75,-60,1769500981,2,2
2026-01-27 00:06:04.207367,0x433abf20,13.26375,62.5,5.25,-76,1769501160,3,3
2026-01-27 00:06:42.905380,0x433b0b38,13.25,63.75,6.0,-73,1769501198,5,5
2026-01-27 00:07:58.730092,0x433acb14,13.26625,66.25,6.25,-86,1769501274,3,3
2026-01-27 00:10:52.402176,0x433ad35c,13.26375,66.25,6.5,-54,1769501448,3,3
2026-01-27 00:11:02.180131,0x433abf20,13.2625,63.75,5.5,-76,1769501458,3,3
2026-01-27 00:11:43.963542,0x433b0b38,13.25125,63.75,5.75,-73,1769501499,5,5
2026-01-27 00:13:00.221594,0x433acb14,13.265,62.5,6.0,-87,1769501576,3,3
2026-01-27 00:13:05.660977,0x433b0098,13.235,61.25,7.0,-59,1769501581,2,2
2026-01-27 00:16:02.421178,0x433abf20,13.25875,75.0,5.75,-76,1769501758,3,3
2026-01-27 00:16:44.993826,0x433b0b38,13.24875,60.0,5.5,-73,1769501800,5,5
2026-01-27 00:18:06.146703,0x433acb14,13.26375,77.5,6.0,-87,1769501881,3,3
2026-01-27 00:20:56.390290,0x433ad35c,13.25875,90.0,7.25,-53,1769502052,3,3
2026-01-27 00:21:05.108640,0x433abf20,13.2625,66.25,5.5,-76,1769502060,3,3
2026-01-27 00:21:45.760839,0x433b0b38,13.2475,60.0,5.25,-73,1769502101,5,5
2026-01-27 00:23:02.464701,0x433acb14,13.26375,65.0,6.0,-87,1769502178,3,3
2026-01-27 00:23:11.326721,0x433b0098,13.22875,73.75,6.25,-61,1769502187,2,2
2026-01-27 00:26:08.621922,0x433abf20,13.2625,63.75,6.25,-77,1769502364,3,3
2026-01-27 00:26:47.868409,0x433b0b38,13.24375,72.5,6.0,-73,1769502403,5,5
2026-01-27 00:27:14.370503,0x433af380,13.20375,67.5,6.5,-38,1769502430,3,3
2026-01-27 00:28:03.112381,0x433acb14,13.265,81.25,6.0,-87,1769502478,3,3
2026-01-27 00:30:57.562649,0x433ad35c,13.26125,73.75,8.0,-53,1769502653,3,3
2026-01-27 00:31:07.442568,0x433abf20,13.26,65.0,5.0,-77,1769502663,3,3
2026-01-27 00:31:49.040682,0x433b0b38,13.245,75.0,5.5,-74,1769502704,5,5
2026-01-27 00:33:04.755051,0x433acb14,13.2675,63.75,5.5,-87,1769502780,3,3
2026-01-27 00:33:10.152186,0x433b0098,13.2325,67.5,6.75,-59,1769502785,2,2
2026-01-27 00:36:08.676660,0x433abf20,13.26125,65.0,5.5,-76,1769502964,3,3
2026-01-27 00:36:49.547222,0x433b0b38,13.24375,71.25,5.75,-73,1769503005,5,5
2026-01-27 00:38:07.444873,0x433acb14,13.2625,77.5,5.5,-87,1769503083,3,3
2026-01-27 00:41:02.183061,0x433ad35c,13.26,76.25,7.25,-54,1769503257,3,3
2026-01-27 00:41:10.902299,0x433abf20,13.24375,126.25,5.0,-77,1769503266,3,3
2026-01-27 00:41:51.470199,0x433b0b38,13.25,60.0,5.75,-73,1769503307,5,5
2026-01-27 00:43:08.387162,0x433acb14,13.26125,73.75,6.0,-85,1769503384,3,3
2026-01-27 00:43:13.885541,0x433b0098,13.23,75.0,6.0,-61,1769503389,2,2
2026-01-27 00:46:10.727400,0x433abf20,13.2625,63.75,5.5,-77,1769503566,3,3
2026-01-27 00:46:52.768750,0x433b0b38,13.24375,72.5,5.5,-73,1769503608,5,5
2026-01-27 00:48:08.811216,0x433acb14,13.265,63.75,6.0,-87,1769503684,3,3
2026-01-27 00:51:05.169027,0x433ad35c,13.26125,60.0,6.0,-55,1769503860,3,3
2026-01-27 00:51:12.787067,0x433abf20,13.26125,66.25,5.25,-76,1769503868,3,3
2026-01-27 00:51:53.318112,0x433b0b38,13.24375,72.5,5.25,-72,1769503909,5,5
2026-01-27 00:53:10.778697,0x433acb14,13.24125,130.0,5.75,-86,1769503986,3,3
2026-01-27 00:53:15.631395,0x433b0098,13.2325,63.75,7.0,-60,1769503991,2,2
2026-01-27 00:56:14.764112,0x433abf20,13.26,66.25,5.75,-76,1769504170,3,3
2026-01-27 00:56:55.411324,0x433b0b38,13.2475,58.75,5.75,-73,1769504211,5,5
2026-01-27 00:58:15.224565,0x433acb14,13.26125,72.5,5.5,-86,1769504290,3,3
2026-01-25 14:59:05.204666,0x433acb14,13.3275,128.75,2.0,-95,1769381944,3,3
2026-01-25 15:01:53.468162,0x433ad35c,13.28375,62.5,5.75,-54,1769382112,3,3
2026-01-25 15:02:53.911398,0x433b0b38,13.25875,60.0,6.5,-74,1769382172,5,5
2026-01-25 15:03:01.509402,0x433abf20,13.28,66.25,5.75,-76,1769382180,3,3
2026-01-25 15:04:07.556515,0x433acb14,13.35125,58.75,1.75,-96,1769382246,3,3
2026-01-25 15:05:29.782936,0x433b0098,13.31125,60.0,6.0,-61,1769382328,2,2
2026-01-25 15:07:51.762074,0x433aad0c,12.6225,61.25,6.0,-77,1769382470,3,3
2026-01-25 15:08:01.424290,0x433abf20,13.275,72.5,5.75,-76,1769382480,3,3
2026-01-25 15:08:04.893296,0x433b0b38,13.26125,62.5,6.0,-74,1769382483,5,5
2026-01-25 15:09:06.634889,0x433acb14,13.3475,61.25,-0.25,-98,1769382545,3,3
2026-01-25 15:11:54.901144,0x433ad35c,13.28625,63.75,7.25,-54,1769382713,3,3
2026-01-25 15:12:54.678226,0x433b0b38,13.255,70.0,6.0,-74,1769382773,5,5
2026-01-25 15:13:01.996727,0x433abf20,13.27625,77.5,6.0,-76,1769382780,3,3
2026-01-25 15:14:07.816145,0x433acb14,13.34375,77.5,0.75,-97,1769382846,3,3
2026-01-25 15:15:29.249172,0x433b0098,13.29875,72.5,6.0,-60,1769382928,2,2
2026-01-25 15:17:53.508999,0x433aad0c,12.61125,61.25,5.75,-77,1769383072,3,3
2026-01-25 15:17:56.031882,0x433b0b38,13.25625,73.75,6.5,-74,1769383075,5,5
2026-01-25 15:18:06.129829,0x433abf20,13.275,65.0,5.25,-76,1769383085,3,3
2026-01-25 15:19:10.357933,0x433acb14,13.34625,61.25,,-97,1769383149,3,3
2026-01-25 15:21:43.500284,0x433af380,13.19875,86.25,6.25,-39,1769383302,3,3
2026-01-25 15:21:56.473852,0x433ad35c,13.28375,65.0,5.75,-54,1769383315,3,3
2026-01-25 15:22:58.292090,0x433b0b38,13.26125,62.5,7.5,-74,1769383377,5,5
2026-01-25 15:23:06.358147,0x433abf20,13.28,65.0,5.75,-76,1769383385,3,3
2026-01-25 15:24:11.278351,0x433acb14,13.34375,61.25,-1.0,-99,1769383450,3,3
2026-01-25 15:25:29.460179,0x433b0098,13.28375,83.75,6.5,-61,1769383528,2,2
2026-01-25 15:27:52.164774,0x433aad0c,12.6,65.0,7.0,-76,1769383671,3,3
2026-01-25 15:28:03.814939,0x433b0b38,13.25625,72.5,7.0,-74,1769383682,5,5
2026-01-25 15:28:06.548853,0x433abf20,13.27375,77.5,5.5,-76,1769383685,3,3
2026-01-25 15:29:13.353686,0x433acb14,13.33875,75.0,0.5,-97,1769383752,3,3
2026-01-25 15:32:00.651292,0x433ad35c,13.285,63.75,6.75,-54,1769383919,3,3
2026-01-25 15:33:02.841883,0x433b0b38,13.25625,70.0,6.5,-74,1769383981,5,5
2026-01-25 15:33:06.093337,0x433abf20,13.2725,76.25,5.5,-77,1769383985,3,3
2026-01-25 15:34:18.231770,0x433acb14,13.34125,78.75,0.25,-97,1769384057,3,3
2026-01-25 15:35:29.922316,0x433b0098,13.28375,72.5,6.25,-60,1769384128,2,2
2026-01-25 15:37:52.406847,0x433aad0c,12.58375,75.0,6.25,-77,1769384271,3,3
2026-01-25 15:38:01.243812,0x433b0b38,13.26125,62.5,6.5,-73,1769384280,5,5
2026-01-25 15:38:09.890020,0x433abf20,13.27,77.5,5.75,-76,1769384288,3,3
2026-01-25 15:39:14.370094,0x433acb14,13.34,61.25,2.0,-96,1769384353,3,3
2026-01-25 15:42:03.013814,0x433ad35c,13.28,81.25,6.0,-54,1769384521,3,3
2026-01-25 15:43:04.287075,0x433b0b38,13.26125,58.75,7.5,-74,1769384583,5,5
2026-01-25 15:43:13.543670,0x433abf20,13.2775,63.75,5.75,-76,1769384592,3,3
2026-01-25 15:44:16.939254,0x433acb14,13.34125,65.0,3.75,-93,1769384655,3,3
2026-01-25 15:45:29.971908,0x433b0098,13.28375,58.75,6.0,-62,1769384728,2,2
2026-01-25 15:47:52.831545,0x433aad0c,12.56625,71.25,6.5,-76,1769384871,3,3
2026-01-25 15:48:05.345739,0x433b0b38,13.2575,70.0,5.5,-75,1769384884,5,5
2026-01-25 15:48:09.749660,0x433abf20,13.25625,122.5,5.5,-77,1769384888,3,3
2026-01-25 15:49:18.487518,0x433acb14,13.34,62.5,1.75,-95,1769384957,3,3
2026-01-25 15:52:04.853885,0x433ad35c,13.285,60.0,7.5,-54,1769385123,3,3
2026-01-25 15:53:07.713708,0x433b0b38,13.25625,72.5,7.0,-74,1769385186,5,5
2026-01-25 15:53:10.189985,0x433abf20,13.255,125.0,6.0,-76,1769385189,3,3
2026-01-25 15:54:20.418959,0x433acb14,13.34,66.25,6.25,-77,1769385259,3,2
2026-01-25 15:55:30.468288,0x433b0098,13.2475,120.0,6.25,-61,1769385329,2,2
2026-01-25 15:57:53.135341,0x433aad0c,12.5525,72.5,5.5,-78,1769385472,3,3
2026-01-25 15:58:08.378941,0x433b0b38,13.25625,70.0,7.25,-74,1769385487,5,5
2026-01-25 15:58:12.312907,0x433abf20,13.25375,136.25,5.5,-76,1769385491,3,3
2026-01-26 16:00:48.890272,0x433acb14,13.27125,137.5,2.0,-95,1769472045,3,3
2026-01-26 16:01:14.866324,0x433b0098,13.26,72.5,6.0,-61,1769472071,2,2
2026-01-26 16:03:54.094859,0x433abf20,13.275,75.0,5.5,-75,1769472230,3,3
2026-01-26 16:04:35.110095,0x433b0b38,13.2725,62.5,5.75,-73,1769472271,5,5
2026-01-26 16:05:49.175726,0x433acb14,13.295,72.5,2.5,-95,1769472345,3,3
2026-01-26 16:08:44.746227,0x433ad35c,13.28625,71.25,5.75,-53,1769472521,3,3
