datetime,fromNode,batteryLevel,voltage,channelUtilization,airUtilTx,rxSnr,rxRssi,rxTime,hopStart,hopLimit
2026-01-24 22:02:26.682954,0x433e9c88,101,4.205,13.686667,0.94625,,,,,3
2026-01-24 22:03:26.710258,0x433e9c88,97,4.149,15.436667,0.94625,,,,,3
2026-01-24 22:04:26.757786,0x433e9c88,100,4.195,10.0199995,0.94625,,,,,3
2026-01-24 22:04:43.609080,0x433aad0c,99,4.184,11.155001,3.3774166,5.5,-70,,3,3
2026-01-24 22:05:11.287619,0x433ad35c,99,4.185,12.248334,3.1024444,5.75,-56,,3,3
2026-01-24 22:05:26.727854,0x433e9c88,97,4.15,13.959999,0.9651666,,,,,3
2026-01-24 22:06:26.487766,0xbd50376c,99,4.185,19.706667,1.1574445,5.25,-75,,3,3
2026-01-24 22:06:26.771214,0x433e9c88,99,4.179,20.720001,0.94188887,,,,,3
2026-01-24 22:07:26.989571,0x433e9c88,97,4.148,12.701666,0.92727774,,,,,3
2026-01-24 22:07:34.363336,0x433b0b38,100,4.193,11.716667,3.9261389,5.5,-78,,5,5
2026-01-24 22:07:40.198162,0x433af380,101,4.233,13.13,2.8526669,5.75,-33,,3,3
2026-01-24 22:08:27.004199,0x433e9c88,101,4.205,16.11,0.9297778,,,,,3
2026-01-24 22:09:27.029179,0x433e9c88,101,4.216,14.56,0.9297778,,,,,3
2026-01-24 22:10:26.956879,0x433e9c88,99,4.178,11.8,0.94869447,,,,,3
2026-01-24 22:10:44.338292,0x433aad0c,100,4.192,11.8,3.373111,5.75,-69,,3,3
2026-01-24 22:11:11.381613,0x433ad35c,100,4.192,14.6466675,3.0940554,6.0,-57,,3,3
2026-01-24 22:11:27.130552,0x433e9c88,101,4.202,13.959999,0.93227774,,,,,3
2026-01-24 22:12:27.126593,0x433e9c88,97,4.16,18.295,0.8803056,,,,,3
2026-01-24 22:13:27.138575,0x433e9c88,98,4.17,10.923333,0.9010555,,,,,3
2026-01-24 22:13:34.627870,0x433b0b38,99,4.186,11.265,3.9026113,5.5,-78,,5,5
2026-01-24 22:14:27.174196,0x433e9c88,98,4.171,11.961666,0.89925,,,,,3
2026-01-24 22:15:27.201260,0x433e9c88,101,4.201,19.776667,0.8591389,,,,,3
2026-01-24 22:16:27.231761,0x433e9c88,100,4.191,15.986666,0.8596111,,,,,3
2026-01-24 22:16:44.593775,0x433aad0c,101,4.258,14.290001,3.4689167,5.75,-70,,3,3
2026-01-24 22:17:12.220622,0x433ad35c,100,4.195,12.07,3.0964723,5.75,-56,,3,3
2026-01-24 22:17:27.389441,0x433e9c88,101,4.222,18.653334,0.8388889,,,,,3
2026-01-24 22:17:35.920329,0x433af380,97,4.158,19.196667,2.7814999,5.5,-33,,3,3
2026-01-24 22:18:27.353200,0x433e9c88,99,4.186,18.735,0.85349995,,,,,3
2026-01-24 22:19:27.540057,0x433e9c88,97,4.157,10.896667,0.8366111,,,,,3
2026-01-24 22:19:34.908306,0x433b0b38,99,4.177,10.896667,3.8426387,5.75,-78,,5,5
2026-01-24 22:20:27.538481,0x433e9c88,97,4.153,11.990001,0.8158611,,,,,3
2026-01-24 22:21:27.596986,0x433e9c88,96,4.147,15.695,0.8158611,,,,,3
2026-01-24 22:22:27.616041,0x433e9c88,101,4.215,12.935,0.8347778,,,,,3
2026-01-24 22:22:45.050405,0x433aad0c,100,4.198,12.935,3.513639,5.75,-70,,3,3
2026-01-24 22:23:12.433834,0x433ad35c,98,4.166,9.36,3.096,5.75,-56,,3,3
2026-01-24 22:23:27.580809,0x433e9c88,98,4.168,14.836666,0.8347778,,,,,3
2026-01-24 22:24:27.625548,0x433e9c88,98,4.174,15.436667,0.81836116,,,,,3
2026-01-24 22:25:27.672972,0x433e9c88,98,4.168,10.896667,0.79944444,,,,,3
2026-01-24 22:25:35.138163,0x433b0b38,97,4.16,10.896667,3.7985556,6.0,-79,,5,5
2026-01-24 22:26:27.869016,0x433e9c88,101,4.215,16.26,0.7805278,,,,,3
2026-01-24 22:27:27.914619,0x433e9c88,101,4.206,17.831667,0.7616111,,,,3,3
2026-01-24 22:27:38.175026,0x433af380,98,4.168,22.941668,2.8215833,5.75,-33,,3,3
2026-01-24 22:28:27.943048,0x433e9c88,96,4.143,16.013332,0.79263884,,,,,3
2026-01-24 22:28:44.576057,0x433aad0c,101,4.202,12.031667,3.61125,5.75,-69,,3,3
2026-01-24 22:29:13.388586,0x433ad35c,98,4.165,12.015,3.1327221,6.0,-55,,3,3
