datetime,fromNode,pm10Standard,pm25Standard,pm100Standard,pm10Environmental,pm25Environmental,pm100Environmental,rxSnr,rxRssi,rxTime,hopStart,hopLimit
2026-01-24 06:01:48.360931,0x433af380,16,25,25,16,25,25,6.75,-34,,3,3
2026-01-24 06:01:50.873612,0x433ad35c,12,19,20,12,19,20,5.75,-59,,3,3
2026-01-24 06:01:56.785932,0x433b0b38,7,10,10,7,10,10,6.0,-76,,5,5
2026-01-24 06:02:48.718309,0x433af380,19,27,28,19,27,28,6.25,-34,,3,3
2026-01-24 06:02:52.112369,0x433ad35c,12,18,19,12,18,19,6.25,-57,,3,3
2026-01-24 06:02:58.030414,0x433b0b38,9,11,17,9,11,17,5.25,-76,,5,5
2026-01-24 06:03:48.928750,0x433af380,18,28,29,18,28,29,7.5,-33,,3,3
2026-01-24 06:03:51.437189,0x433ad35c,13,19,19,13,19,19,5.75,-59,,3,3
2026-01-24 06:03:57.355362,0x433b0b38,12,16,16,12,16,16,5.75,-76,,5,5
2026-01-24 06:04:49.126904,0x433af380,17,25,25,17,25,25,6.75,-34,,3,3
2026-01-24 06:04:51.575613,0x433ad35c,11,16,17,11,16,17,6.0,-59,,3,3
2026-01-24 06:04:59.540984,0x433b0b38,8,12,14,8,12,14,5.5,-76,,5,5
2026-01-24 06:05:49.562998,0x433af380,15,22,22,15,22,22,5.75,-34,,3,3
2026-01-24 06:05:54.336681,0x433ad35c,13,17,22,13,17,22,6.0,-58,,3,3
2026-01-24 06:05:57.747017,0x433b0b38,7,12,12,7,12,12,5.75,-77,,5,5
2026-01-24 06:06:50.089439,0x433af380,18,25,29,18,25,29,7.25,-34,,3,3
2026-01-24 06:06:52.710677,0x433ad35c,11,18,23,11,18,23,5.75,-59,,3,3
2026-01-24 06:06:58.195386,0x433b0b38,11,13,13,11,13,13,5.5,-76,,5,5
2026-01-24 06:07:50.488583,0x433af380,18,28,29,18,28,29,7.5,-33,,3,3
2026-01-24 06:07:52.920385,0x433ad35c,14,22,27,14,22,27,5.75,-59,,3,3
2026-01-24 06:07:59.762328,0x433b0b38,9,10,11,9,10,11,5.75,-77,,5,5
2026-01-24 06:08:50.603707,0x433af380,19,27,28,19,27,28,6.5,-34,,3,3
