datetime,fromNode,ch3Voltage,ch3Current,rxSnr,rxRssi,rxTime,hopStart,hopLimit
2026-01-25 01:02:55.615476,0x433b0b38,13.24875,63.75,6.5,-78,,5,5
2026-01-25 01:05:54.588185,0x433aad0c,12.92875,71.25,5.75,-70,,3,3
2026-01-25 01:06:56.849302,0x433ad35c,13.2575,75.0,6.0,-56,,3,3
2026-01-25 01:07:57.585566,0x433b0b38,13.24625,57.5,5.75,-78,,5,5
2026-01-25 01:12:57.973545,0x433b0b38,13.2475,60.0,5.5,-77,,5,5
2026-01-25 01:15:53.531319,0x433aad0c,12.93,61.25,6.0,-69,,3,3
2026-01-25 01:16:57.076245,0x433af380,13.21875,71.25,7.25,-34,,3,3
2026-01-25 01:17:05.133465,0x433ad35c,13.26,67.5,6.25,-55,,3,3
2026-01-25 01:17:59.604285,0x433b0b38,13.25,58.75,5.5,-78,,5,5
2026-01-25 01:23:05.090192,0x433b0b38,13.24875,63.75,6.0,-76,,5,4
2026-01-25 01:25:54.058779,0x433aad0c,12.9275,63.75,6.0,-69,,3,3
2026-01-25 01:27:01.965156,0x433ad35c,13.25625,77.5,5.75,-56,,3,3
2026-01-25 01:28:03.562879,0x433b0b38,13.24875,63.75,5.5,-78,,5,5
2026-01-25 01:33:04.280926,0x433b0b38,13.24875,62.5,5.5,-78,,5,5
2026-01-25 01:35:54.476254,0x433aad0c,12.92375,60.0,6.0,-70,,3,3
2026-01-25 01:37:05.425326,0x433ad35c,13.26,60.0,6.25,-56,,3,3
2026-01-25 01:38:05.001218,0x433b0b38,13.245,62.5,5.75,-78,,5,5
2026-01-25 01:43:06.182941,0x433b0b38,13.24375,68.75,5.75,-78,,5,5
2026-01-25 01:45:54.745675,0x433aad0c,12.92,63.75,6.0,-70,,3,3
2026-01-25 01:47:06.890410,0x433ad35c,13.25875,63.75,7.0,-56,,3,3
2026-01-25 01:48:07.756107,0x433b0b38,13.2425,71.25,6.0,-78,,5,5
2026-01-25 01:53:08.549312,0x433b0b38,13.24125,68.75,5.25,-78,,5,5
2026-01-25 01:55:55.265513,0x433aad0c,12.91875,58.75,6.25,-70,,3,3
2026-01-25 01:57:08.617768,0x433ad35c,13.25625,103.75,6.5,-56,,3,3
2026-01-25 01:58:09.995708,0x433b0b38,13.24,67.5,5.75,-77,,5,5
2026-01-23 14:04:10.521362,0x433b0b38,13.26125,62.5,6.0,-75,,5,5
2026-01-23 14:04:39.046202,0x433aad0c,13.13625,62.5,6.0,-71,,3,3
2026-01-23 14:07:42.521136,0x433ad35c,13.28,72.5,5.75,-59,,3,3
2026-01-23 14:07:49.418630,0x433af380,13.24125,82.5,7.25,-34,,3,3
2026-01-23 14:09:12.144903,0x433b0b38,13.255,75.0,6.0,-75,,5,5
2026-01-23 14:14:12.836515,0x433b0b38,13.2625,62.5,5.75,-77,,5,5
2026-01-23 14:14:39.800076,0x433aad0c,13.13,71.25,6.0,-71,,3,3
2026-01-23 14:17:45.505377,0x433ad35c,13.2825,65.0,6.25,-59,,3,3
2026-01-23 14:19:14.178172,0x433b0b38,13.2625,65.0,5.5,-75,,5,5
2026-01-23 14:24:14.722724,0x433b0b38,13.26375,65.0,5.5,-76,,5,5
2026-01-23 14:24:38.150358,0x433aad0c,13.13,72.5,6.0,-70,,3,3
2026-01-23 14:27:47.207833,0x433ad35c,13.2775,77.5,5.75,-58,,3,3
2026-01-23 14:29:16.575439,0x433b0b38,13.26125,60.0,5.5,-75,,5,5
2026-01-23 14:34:17.821929,0x433b0b38,13.2575,75.0,5.5,-76,,5,5
2026-01-23 14:34:38.379102,0x433aad0c,13.135,62.5,6.0,-71,,3,3
2026-01-23 14:37:49.547934,0x433ad35c,13.2775,75.0,6.0,-58,,3,3
2026-01-23 14:39:18.390459,0x433b0b38,13.2625,63.75,6.0,-75,,5,5
2026-01-23 14:44:20.195731,0x433b0b38,13.2525,83.75,5.75,-76,,5,5
2026-01-23 14:44:38.668986,0x433aad0c,13.13375,63.75,5.75,-70,,3,3
2026-01-23 14:47:52.518629,0x433ad35c,13.28,62.5,6.0,-59,,3,3
2026-01-23 14:49:21.358976,0x433b0b38,13.245,77.5,5.5,-76,,5,5
2026-01-23 14:54:21.790598,0x433b0b38,13.25875,76.25,5.75,-76,,5,5
2026-01-23 14:54:38.838358,0x433aad0c,13.13125,60.0,6.5,-77,,3,3
2026-01-23 14:57:54.241344,0x433ad35c,13.27875,62.5,7.0,-58,,3,3
2026-01-23 14:59:22.955959,0x433b0b38,13.26125,65.0,6.5,-74,,5,5
2026-01-24 07:02:06.845056,0x433ad35c,13.26,78.75,5.75,-58,,3,3
2026-01-24 07:03:13.191000,0x433b0b38,13.245,77.5,5.75,-77,,5,5
2026-01-24 07:05:10.981760,0x433aad0c,13.08625,65.0,5.5,-70,,3,3
2026-01-24 07:08:13.600409,0x433b0b38,13.2475,65.0,5.5,-76,,5,5
2026-01-24 07:12:09.113816,0x433ad35c,13.26125,73.75,6.0,-60,,3,3
2026-01-24 07:12:17.427358,0x433af380,13.2175,66.25,7.0,-34,,3,3
2026-01-24 07:13:14.663067,0x433b0b38,13.24875,62.5,5.5,-77,,5,5
2026-01-24 07:15:11.389885,0x433aad0c,13.085,60.0,6.0,-71,,3,3
2026-01-24 07:18:17.218427,0x433b0b38,13.2475,61.25,6.0,-77,,5,5
2026-01-24 07:22:15.359213,0x433ad35c,13.26125,76.25,7.25,-59,,3,3
2026-01-24 07:23:16.997387,0x433b0b38,13.25,61.25,5.5,-76,,5,5
2026-01-24 07:25:13.227335,0x433aad0c,13.0825,63.75,5.5,-72,,3,3
2026-01-24 07:28:18.948738,0x433b0b38,13.2475,56.25,5.5,-76,,5,5
2026-01-24 07:32:20.225837,0x433ad35c,13.26125,72.5,6.25,-59,,3,3
2026-01-24 07:33:20.172631,0x433b0b38,13.24625,61.25,5.25,-76,,5,5
2026-01-24 07:35:17.091030,0x433aad0c,13.08125,62.5,5.75,-71,,3,3
2026-01-24 07:38:21.195378,0x433b0b38,13.24625,63.75,5.75,-76,,5,5
2026-01-24 07:42:19.683737,0x433ad35c,13.25875,72.5,6.0,-58,,3,3
2026-01-24 07:43:22.528964,0x433b0b38,13.24875,60.0,5.25,-76,,5,5
2026-01-24 07:45:14.120441,0x433aad0c,13.08125,61.25,5.75,-70,,3,3
2026-01-24 07:48:23.670763,0x433b0b38,13.24375,68.75,5.25,-76,,5,5
2026-01-24 07:52:20.059232,0x433ad35c,13.24125,140.0,6.5,-59,,3,3
2026-01-24 07:53:24.844395,0x433b0b38,13.2475,60.0,5.75,-77,,5,5
2026-01-24 07:55:14.431936,0x433aad0c,13.08,58.75,6.0,-70,,3,3
2026-01-24 07:58:25.958536,0x433b0b38,13.245,76.25,5.75,-77,,5,5
2026-01-24 15:04:13.495586,0x433ad35c,13.2925,63.75,6.5,-59,,3,3
2026-01-24 15:05:19.350241,0x433b0b38,13.26625,75.0,5.75,-78,,5,5
2026-01-24 15:05:26.890372,0x433aad0c,13.04375,57.5,4.5,-83,,3,3
2026-01-24 15:10:23.304527,0x433b0b38,13.26625,75.0,7.25,-80,,5,5
2026-01-24 15:14:17.975218,0x433af380,13.23375,68.75,7.25,-34,,3,3
2026-01-24 15:14:21.666491,0x433ad35c,13.2925,86.25,6.0,-59,,3,3
2026-01-24 15:15:23.058271,0x433b0b38,13.26625,75.0,5.75,-78,,5,5
2026-01-24 15:15:27.435493,0x433aad0c,13.045,60.0,5.5,-83,,3,3
2026-01-24 15:20:21.534562,0x433b0b38,13.27125,63.75,5.5,-78,,5,5
2026-01-24 15:24:20.983837,0x433ad35c,13.29125,63.75,6.5,-59,,3,3
2026-01-24 15:25:24.931296,0x433b0b38,13.26375,76.25,6.0,-78,,5,5
2026-01-24 15:25:28.006054,0x433aad0c,13.04125,75.0,6.25,-83,,3,3
2026-01-24 15:30:26.101368,0x433b0b38,13.27375,62.5,5.5,-81,,5,5
2026-01-24 15:34:25.559062,0x433ad35c,13.29,77.5,6.25,-59,,3,3
2026-01-24 15:35:26.534042,0x433b0b38,13.26875,82.5,5.75,-76,,5,5
2026-01-24 15:35:28.870149,0x433aad0c,13.01375,141.25,5.5,-84,,3,3
2026-01-24 15:40:27.049084,0x433b0b38,13.2675,72.5,5.5,-78,,5,5
2026-01-24 15:44:26.880177,0x433ad35c,13.2925,62.5,5.75,-59,,3,3
2026-01-24 15:45:28.221885,0x433b0b38,13.275,60.0,5.5,-78,,5,5
2026-01-24 15:45:31.145931,0x433aad0c,13.04,72.5,5.0,-83,,3,3
2026-01-24 15:50:28.851623,0x433b0b38,13.26875,70.0,6.25,-77,,5,5
2026-01-24 15:54:32.656766,0x433ad35c,13.2925,63.75,5.75,-59,,3,3
2026-01-24 15:55:30.237485,0x433aad0c,13.0325,82.5,7.25,-80,,3,3
2026-01-24 15:55:32.722807,0x433b0b38,13.2725,75.0,5.5,-78,,5,5
2026-01-24 16:00:36.153582,0x433b0b38,13.275,58.75,6.0,-77,,5,5
2026-01-24 18:05:02.729943,0x433ad35c,13.2875,75.0,6.75,-56,,3,3
2026-01-24 18:05:35.788453,0x433aad0c,13.02875,65.0,6.25,-70,,3,3
2026-01-24 18:06:05.661289,0x433b0b38,13.2725,63.75,5.5,-78,,5,5
2026-01-24 18:11:06.859533,0x433b0b38,13.275,63.75,5.75,-78,,5,5
2026-01-24 18:15:02.941852,0x433af380,13.2375,78.75,6.0,-34,,3,3
2026-01-24 18:15:06.067272,0x433ad35c,13.28875,65.0,6.0,-57,,3,3
2026-01-24 18:15:36.246270,0x433aad0c,13.0275,60.0,4.75,-70,,3,3
2026-01-24 18:16:08.580587,0x433b0b38,13.2725,62.5,5.75,-78,,5,5
2026-01-24 18:21:09.769692,0x433b0b38,13.2725,63.75,5.75,-78,,5,5
2026-01-24 18:25:07.899396,0x433ad35c,13.28625,81.25,6.5,-56,,3,3
2026-01-24 18:25:36.406551,0x433aad0c,13.025,60.0,5.25,-70,,3,3
2026-01-24 18:26:10.166996,0x433b0b38,13.27375,60.0,5.5,-78,,5,5
2026-01-24 18:31:11.548230,0x433b0b38,13.275,63.75,5.5,-79,,5,5
2026-01-24 18:35:15.275362,0x433ad35c,13.28875,80.0,5.5,-56,,3,3
2026-01-24 18:35:36.980919,0x433aad0c,13.02375,63.75,5.75,-70,,3,3
2026-01-24 18:36:15.538189,0x433b0b38,13.275,62.5,5.75,-78,,5,5
2026-01-24 18:41:14.704503,0x433b0b38,13.27125,63.75,5.75,-78,,5,5
2026-01-24 18:45:16.856518,0x433ad35c,13.27625,88.75,5.75,-57,,3,3
2026-01-24 18:45:36.806378,0x433aad0c,13.0175,71.25,5.75,-70,,3,3
2026-01-24 18:46:17.901103,0x433b0b38,13.27375,65.0,5.75,-78,,5,5
2026-01-24 18:51:21.110869,0x433b0b38,13.27375,65.0,5.75,-78,,5,5
2026-01-24 18:55:17.319737,0x433ad35c,13.28375,76.25,6.5,-56,,3,3
2026-01-24 18:55:36.984448,0x433aad0c,13.01875,60.0,6.0,-70,,3,3
2026-01-24 18:56:20.892494,0x433b0b38,13.2725,62.5,5.75,-78,,5,5
2026-01-24 19:01:20.222053,0x433b0b38,13.245,120.0,5.75,-78,,5,5
2026-01-24 05:02:42.758704,0x433b0b38,13.22375,123.75,6.25,-76,,5,5
2026-01-24 05:05:07.185014,0x433aad0c,13.09125,70.0,5.5,-70,,3,3
2026-01-24 05:07:43.790824,0x433b0b38,13.245,73.75,5.75,-76,,5,5
2026-01-24 05:11:37.947736,0x433ad35c,13.26375,77.5,6.0,-58,,3,3
2026-01-24 05:11:44.337541,0x433af380,13.21,83.75,7.5,-34,,3,3
2026-01-24 05:12:46.141212,0x433b0b38,13.25,55.0,5.5,-76,,5,5
2026-01-24 05:15:07.422142,0x433aad0c,13.095,62.5,6.0,-70,,3,3
2026-01-24 05:17:47.256323,0x433b0b38,13.24875,55.0,5.25,-76,,5,5
2026-01-24 05:21:40.752870,0x433ad35c,13.265,62.5,5.75,-59,,3,3
2026-01-24 05:22:48.311000,0x433b0b38,13.25,63.75,5.5,-76,,5,5
2026-01-24 05:25:07.657096,0x433aad0c,13.08625,80.0,5.5,-70,,3,3
2026-01-24 05:27:49.383905,0x433b0b38,13.25,58.75,5.0,-77,,5,5
2026-01-24 05:31:43.189425,0x433ad35c,13.24875,130.0,5.75,-58,,3,3
2026-01-24 05:32:50.812569,0x433b0b38,13.245,76.25,5.0,-77,,5,5
2026-01-24 05:35:08.424578,0x433aad0c,13.09375,60.0,5.75,-70,,3,3
2026-01-24 05:37:51.992779,0x433b0b38,13.24375,67.5,5.5,-77,,5,5
2026-01-24 05:41:45.811588,0x433ad35c,13.26625,65.0,5.75,-58,,3,3
2026-01-24 05:42:53.023383,0x433b0b38,13.24125,70.0,6.0,-77,,5,5
2026-01-24 05:45:08.238245,0x433aad0c,13.0925,63.75,6.25,-70,,3,3
2026-01-24 05:47:54.121693,0x433b0b38,13.25125,62.5,5.5,-76,,5,5
2026-01-24 05:51:48.822675,0x433ad35c,13.26125,72.5,6.25,-58,,3,3
2026-01-24 05:52:55.341931,0x433b0b38,13.2475,61.25,6.0,-76,,5,5
2026-01-24 05:55:08.403796,0x433aad0c,13.0925,61.25,5.75,-71,,3,3
2026-01-24 05:57:56.025088,0x433b0b38,13.25,65.0,5.5,-77,,5,5
2026-01-23 17:04:42.410274,0x433aad0c,13.13375,61.25,5.75,-71,,3,3
2026-01-23 17:04:53.587494,0x433b0b38,13.25875,73.75,5.5,-76,,5,5
2026-01-23 17:08:29.351376,0x433ad35c,13.27625,62.5,6.25,-57,,3,3
2026-01-23 17:08:33.214729,0x433af380,13.24125,75.0,5.75,-34,,3,3
2026-01-23 17:09:54.149681,0x433b0b38,13.25625,71.25,6.0,-75,,5,5
2026-01-23 17:14:42.543364,0x433aad0c,13.13125,65.0,6.0,-70,,3,3
2026-01-23 17:14:57.198028,0x433b0b38,13.26125,62.5,5.75,-75,,5,5
2026-01-23 17:18:31.751403,0x433ad35c,13.27375,72.5,6.5,-57,,3,3
2026-01-23 17:19:56.952160,0x433b0b38,13.26125,62.5,5.75,-75,,5,5
2026-01-23 17:24:42.760230,0x433aad0c,13.1325,58.75,6.25,-70,,3,3
2026-01-23 17:24:57.899522,0x433b0b38,13.25875,76.25,5.5,-75,,5,5
2026-01-23 17:28:33.365654,0x433ad35c,13.275,76.25,6.5,-58,,3,3
2026-01-23 17:30:00.197850,0x433b0b38,13.255,91.25,5.5,-75,,5,5
2026-01-23 17:34:43.152843,0x433aad0c,13.12875,67.5,5.5,-71,,3,3
2026-01-23 17:35:00.204570,0x433b0b38,13.25625,72.5,5.75,-75,,5,5
2026-01-23 17:38:35.354363,0x433ad35c,13.275,75.0,6.0,-57,,3,3
2026-01-23 17:40:02.300633,0x433b0b38,13.255,72.5,5.5,-75,,5,5
2026-01-23 17:44:43.221437,0x433aad0c,13.1325,62.5,5.5,-71,,3,3
2026-01-23 17:45:03.260685,0x433b0b38,13.26375,60.0,5.75,-76,,5,5
2026-01-23 17:48:37.956464,0x433ad35c,13.2725,71.25,6.25,-57,,3,3
2026-01-23 17:50:03.860700,0x433b0b38,13.2575,72.5,5.75,-76,,5,5
2026-01-23 17:54:43.554416,0x433aad0c,13.12625,71.25,5.5,-71,,3,3
2026-01-23 17:55:04.907596,0x433b0b38,13.26,63.75,5.75,-76,,5,5
2026-01-23 17:58:40.479012,0x433ad35c,13.275,63.75,6.0,-56,,3,3
2026-01-23 18:00:06.755326,0x433b0b38,13.25625,72.5,5.5,-76,,5,5
2026-01-23 19:04:45.438578,0x433aad0c,13.125,76.25,5.5,-70,,3,3
2026-01-23 19:05:22.341130,0x433b0b38,13.2625,66.25,5.75,-76,,5,5
2026-01-23 19:08:58.642972,0x433af380,13.22,83.75,7.0,-34,,3,3
2026-01-23 19:09:02.000133,0x433ad35c,13.27125,66.25,5.75,-57,,3,3
2026-01-23 19:10:25.526727,0x433b0b38,13.255,72.5,6.0,-77,,5,5
2026-01-23 19:14:45.705901,0x433aad0c,13.125,57.5,5.5,-70,,3,3
2026-01-23 19:15:24.086238,0x433b0b38,13.22875,135.0,5.0,-76,,5,5
2026-01-23 19:19:03.127422,0x433ad35c,13.27,62.5,6.5,-57,,3,3
2026-01-23 19:20:24.975224,0x433b0b38,13.25375,70.0,5.25,-76,,5,5
2026-01-23 19:24:45.896215,0x433aad0c,13.1225,75.0,5.75,-71,,3,3
2026-01-23 19:25:26.784605,0x433b0b38,13.26,63.75,5.25,-76,,5,5
2026-01-23 19:29:05.923224,0x433ad35c,13.27125,66.25,6.75,-57,,3,3
2026-01-23 19:30:27.981191,0x433b0b38,13.25875,58.75,6.0,-76,,5,5
2026-01-23 19:34:46.689423,0x433aad0c,13.125,62.5,5.5,-70,,3,3
2026-01-23 19:35:30.677807,0x433b0b38,13.25375,75.0,5.25,-76,,5,5
2026-01-23 19:39:08.094619,0x433ad35c,13.245,151.25,6.25,-57,,3,3
2026-01-23 19:40:30.579808,0x433b0b38,13.255,62.5,5.5,-76,,5,5
2026-01-23 19:44:46.499545,0x433aad0c,13.1225,63.75,5.5,-70,,3,3
2026-01-23 19:45:31.705039,0x433b0b38,13.25625,75.0,6.25,-76,,5,5
2026-01-23 19:49:10.481262,0x433ad35c,13.27,62.5,6.75,-57,,3,3
2026-01-23 19:50:33.038092,0x433b0b38,13.25375,68.75,6.0,-77,,5,5
2026-01-23 19:54:46.584860,0x433aad0c,13.125,62.5,5.75,-70,,3,3
2026-01-23 19:55:33.294618,0x433b0b38,13.25875,65.0,5.5,-77,,5,5
2026-01-23 19:59:14.976650,0x433ad35c,13.265,67.5,6.25,-57,,3,3
2026-01-23 20:00:35.130590,0x433b0b38,13.255,58.75,6.25,-77,,5,5
2026-01-24 13:03:42.670612,0x433ad35c,13.2825,83.75,6.0,-58,,3,3
2026-01-24 13:04:44.694452,0x433b0b38,13.24875,71.25,5.75,-76,,5,5
2026-01-24 13:05:24.031110,0x433aad0c,13.0475,72.5,6.25,-83,,3,3
2026-01-24 13:09:46.487322,0x433b0b38,13.255,76.25,5.25,-76,,5,5
2026-01-24 13:13:45.847892,0x433ad35c,13.2875,60.0,5.5,-59,,3,3
2026-01-24 13:13:49.754727,0x433af380,13.2375,70.0,5.5,-34,,3,3
2026-01-24 13:14:49.000680,0x433b0b38,13.25375,76.25,5.25,-80,,5,5
2026-01-24 13:15:24.428435,0x433aad0c,13.05125,63.75,6.75,-82,,3,3
2026-01-24 13:19:50.061945,0x433b0b38,13.25875,62.5,5.25,-78,,5,5
2026-01-24 13:23:47.117114,0x433ad35c,13.26625,142.5,6.0,-59,,3,3
2026-01-24 13:24:49.874057,0x433b0b38,13.25875,63.75,6.0,-79,,5,5
2026-01-24 13:25:24.490256,0x433aad0c,13.05,61.25,5.5,-84,,3,3
2026-01-24 13:29:51.749188,0x433b0b38,13.26,60.0,6.0,-75,,5,5
2026-01-24 13:33:50.301392,0x433ad35c,13.2725,131.25,6.25,-60,,3,3
2026-01-24 13:34:54.522607,0x433b0b38,13.26125,58.75,5.5,-78,,5,5
2026-01-24 13:35:24.827860,0x433aad0c,13.04875,66.25,7.0,-83,,3,3
2026-01-24 13:39:54.570774,0x433b0b38,13.25875,75.0,5.25,-77,,5,5
2026-01-24 13:43:52.770951,0x433ad35c,13.29,60.0,6.0,-59,,3,3
2026-01-24 13:44:55.242165,0x433b0b38,13.2575,71.25,7.0,-79,,5,5
2026-01-24 13:45:25.076560,0x433aad0c,13.04875,60.0,4.75,-84,,3,3
2026-01-24 13:49:58.860560,0x433b0b38,13.26125,75.0,5.5,-80,,5,5
2026-01-24 13:53:56.843746,0x433ad35c,13.28875,58.75,6.25,-59,,3,3
2026-01-24 13:54:58.633358,0x433b0b38,13.26,71.25,5.75,-78,,5,5
2026-01-24 13:55:25.164961,0x433aad0c,13.0375,86.25,6.0,-82,,3,3
2026-01-24 13:59:59.809718,0x433b0b38,13.26375,61.25,6.0,-77,,5,5
2026-01-25 08:04:51.558450,0x433b0b38,13.23125,70.0,5.5,-79,,5,5
2026-01-25 08:06:11.714321,0x433aad0c,12.81875,62.5,5.75,-71,,3,3
2026-01-25 08:08:46.053723,0x433ad35c,13.25125,63.75,6.75,-57,,3,3
2026-01-25 08:09:47.939644,0x433b0b38,13.23375,60.0,5.75,-78,,5,5
2026-01-25 08:14:51.662787,0x433b0b38,13.235,63.75,5.5,-79,,5,5
2026-01-25 08:16:11.444434,0x433aad0c,12.8125,73.75,6.0,-70,,3,3
2026-01-25 08:18:47.144211,0x433af380,13.205,66.25,6.5,-34,,3,3
2026-01-25 08:18:51.128517,0x433ad35c,13.24625,77.5,6.75,-57,,3,3
2026-01-25 08:19:51.697412,0x433b0b38,13.23625,58.75,5.75,-78,,5,5
2026-01-25 08:24:52.297869,0x433b0b38,13.23625,63.75,5.5,-78,,5,5
2026-01-25 08:26:13.389759,0x433aad0c,12.81,72.5,5.75,-70,,3,3
2026-01-25 08:28:54.805473,0x433ad35c,13.25125,65.0,6.25,-57,,3,3
2026-01-25 08:29:55.654170,0x433b0b38,13.23625,62.5,5.5,-78,,5,5
2026-01-25 08:34:56.779211,0x433b0b38,13.235,55.0,5.5,-78,,5,5
2026-01-25 08:36:13.148561,0x433aad0c,12.81,58.75,5.75,-70,,3,3
2026-01-25 08:38:56.621485,0x433ad35c,13.245,75.0,6.0,-56,,3,3
2026-01-25 08:39:55.590547,0x433b0b38,13.23125,75.0,5.25,-79,,5,5
2026-01-25 08:44:58.684493,0x433b0b38,13.235,60.0,5.5,-78,,5,5
2026-01-25 08:46:13.153658,0x433aad0c,12.8025,71.25,6.0,-70,,3,3
2026-01-25 08:48:59.829245,0x433ad35c,13.25,65.0,6.0,-57,,3,3
2026-01-25 08:49:58.994806,0x433b0b38,13.23625,61.25,5.5,-78,,5,5
2026-01-25 08:55:00.974605,0x433b0b38,13.23125,70.0,5.25,-79,,5,5
2026-01-25 08:56:13.876331,0x433aad0c,12.8,70.0,5.75,-69,,3,3
2026-01-25 08:59:01.437757,0x433ad35c,13.25375,60.0,5.75,-56,,3,3
2026-01-25 09:00:03.805605,0x433b0b38,13.23125,76.25,5.5,-78,,5,5
2026-01-25 04:03:44.537395,0x433b0b38,13.235,68.75,6.0,-77,,5,5
2026-01-25 04:06:00.572150,0x433aad0c,12.88625,61.25,5.75,-70,,3,3
2026-01-25 04:07:44.349718,0x433ad35c,13.25,71.25,6.0,-56,,3,3
2026-01-25 04:08:46.698444,0x433b0b38,13.2375,65.0,5.75,-78,,5,5
2026-01-25 04:13:45.878451,0x433b0b38,13.23875,60.0,5.75,-78,,5,5
2026-01-25 04:16:00.768556,0x433aad0c,12.885,63.75,5.75,-69,,3,3
2026-01-25 04:17:43.634926,0x433af380,13.19375,75.0,7.25,-34,,3,3
2026-01-25 04:17:48.319204,0x433ad35c,13.25125,61.25,6.0,-56,,3,3
2026-01-25 04:18:48.040714,0x433b0b38,13.235,75.0,6.0,-77,,5,5
2026-01-25 04:23:48.513482,0x433b0b38,13.235,70.0,6.25,-77,,5,5
2026-01-25 04:26:01.244284,0x433aad0c,12.88125,57.5,5.5,-69,,3,3
2026-01-25 04:27:49.911901,0x433ad35c,13.25125,78.75,6.0,-56,,3,3
