datetime,fromNode,pm10Standard,pm25Standard,pm100Standard,pm10Environmental,pm25Environmental,pm100Environmental,rxSnr,rxRssi,rxTime,hopStart,hopLimit
2025-10-20 01:03:55.107795,0x433acb14,3,3,4,3,3,4,-1.0,-103,1760947432,3,3
2025-10-20 01:04:28.784934,0x433b0098,5,6,6,5,6,6,-5.75,-110,1760947466,2,2
2025-10-20 01:04:43.475339,0x433aad0c,4,6,6,4,6,6,2.5,-99,1760947481,3,1
2025-10-20 01:05:06.147169,0x433b0b38,6,7,7,6,7,7,2.0,-98,1760947503,5,4
2025-10-20 01:06:11.414282,0x433ad35c,8,9,11,8,9,11,-5.0,-109,1760947569,3,2
2025-10-20 01:06:59.826766,0x433acb14,1,2,2,1,2,2,-6.5,-110,1760947617,3,2
2025-10-20 01:07:29.075839,0x433b0098,3,4,4,3,4,4,-6.5,-111,1760947646,2,2
2025-10-20 01:08:10.951692,0x433ad35c,8,8,9,8,8,9,1.75,-99,1760947688,3,2
2025-10-20 01:08:41.789858,0x433aad0c,6,7,7,6,7,7,-4.75,-109,1760947719,3,2
2025-10-20 01:08:55.158526,0x433acb14,3,3,3,3,3,3,,-102,1760947732,3,3
2025-10-20 01:09:59.314128,0x433acb14,1,3,3,1,3,3,-0.25,-103,1760947797,3,3
2025-10-20 01:12:13.116129,0x433ad35c,6,8,9,6,8,9,-3.75,-107,1760947930,3,2
2025-10-20 01:12:43.792689,0x433aad0c,4,4,4,4,4,4,2.0,-98,1760947961,3,1
2025-10-20 01:13:02.183657,0x433acb14,2,2,2,2,2,2,-1.25,-104,1760947979,3,3
2025-10-20 01:13:13.730702,0x433ad35c,8,9,9,8,9,9,1.5,-99,1760947991,3,2
2025-10-20 01:13:58.112515,0x433acb14,4,4,6,4,4,6,-1.75,-105,1760948035,3,3
2025-10-20 01:14:11.135488,0x433b0b38,7,7,7,7,7,7,2.0,-99,1760948048,5,4
2025-10-20 01:14:13.998104,0x433ad35c,8,8,8,8,8,8,2.0,-99,1760948051,3,1
2025-10-20 01:16:07.162231,0x433b0b38,7,8,8,7,8,8,-0.5,-103,1760948164,5,4
2025-10-20 01:17:00.837683,0x433acb14,1,1,1,1,1,1,-0.5,-102,1760948218,3,3
2025-10-20 01:17:29.447294,0x433b0098,7,8,8,7,8,8,-4.75,-109,1760948247,2,2
2025-10-20 01:17:41.796158,0x433aafcc,,,,,,,2.5,-99,1760948259,5,5
2025-10-20 01:18:02.570616,0x433acb14,2,2,4,2,2,4,-0.5,-102,1760948280,3,3
2025-10-20 01:18:12.909317,0x433ad35c,9,10,11,9,10,11,2.5,-98,1760948290,3,2
2025-10-20 01:19:07.287466,0x433b0b38,5,6,6,5,6,6,2.5,-98,1760948345,5,4
2025-10-20 01:19:15.508481,0x433ad35c,8,10,11,8,10,11,2.0,-99,1760948353,3,1
2025-10-20 01:19:42.364695,0x433aad0c,7,8,8,7,8,8,-3.75,-108,1760948380,3,2
2025-10-20 01:20:01.990233,0x433acb14,2,3,3,2,3,3,-4.25,-108,1760948399,3,2
2025-10-20 01:20:07.962632,0x433b0b38,6,7,7,6,7,7,1.75,-99,1760948405,5,4
2025-10-20 01:20:30.210896,0x433b0098,6,7,7,6,7,7,-5.0,-109,1760948427,2,2
2025-10-20 01:20:49.550945,0x433aad0c,6,7,7,6,7,7,-4.25,-108,1760948447,3,1
2025-10-20 01:21:00.018844,0x433acb14,2,3,3,2,3,3,-0.25,-103,1760948457,3,3
2025-10-20 01:21:08.152060,0x433b0b38,6,8,10,6,8,10,2.5,-99,1760948465,5,4
2025-10-20 01:22:42.813145,0x433aad0c,6,7,7,6,7,7,-4.5,-108,1760948560,3,2
2025-10-20 01:23:05.545186,0x433acb14,1,2,2,1,2,2,2.25,-98,1760948583,3,2
2025-10-20 01:23:14.768085,0x433ad35c,7,8,8,7,8,8,-6.0,-110,1760948592,3,2
2025-10-20 01:24:44.733294,0x433aad0c,5,6,6,5,6,6,-4.5,-108,1760948682,3,2
2025-10-20 01:25:46.330519,0x433aad0c,6,7,7,6,7,7,-4.25,-108,1760948744,3,2
2025-10-20 01:27:02.659189,0x433acb14,1,2,4,1,2,4,2.25,-98,1760948820,3,2
2025-10-20 01:27:16.783075,0x433ad35c,6,7,7,6,7,7,2.25,-99,1760948834,3,2
2025-10-20 01:29:03.654446,0x433acb14,2,3,3,2,3,3,2.5,-99,1760948941,3,2
2025-10-20 01:29:32.534588,0x433b0098,6,8,8,6,8,8,-6.0,-110,1760948970,2,2
2025-10-20 01:32:10.417445,0x433b0b38,5,5,5,5,5,5,2.25,-99,1760949128,5,4
2025-10-20 01:33:12.965469,0x433b0b38,7,10,10,7,10,10,1.5,-99,1760949190,5,4
2025-10-20 01:33:46.155302,0x433aad0c,8,9,9,8,9,9,-0.25,-102,1760949223,3,2
2025-10-20 01:34:17.928772,0x433ad35c,6,7,8,6,7,8,2.0,-99,1760949255,3,2
2025-10-20 01:35:03.109430,0x433acb14,3,3,5,3,3,5,0.75,-102,1760949300,3,3
2025-10-20 01:35:19.645420,0x433ad35c,7,7,7,7,7,7,1.5,-99,1760949317,3,2
2025-10-20 01:36:14.011234,0x433b0b38,4,5,5,4,5,5,-5.0,-107,1760949371,5,4
2025-10-20 01:37:31.921770,0x433b0098,7,8,8,7,8,8,-4.75,-109,1760949449,2,2
2025-10-20 01:39:00.555753,0x433aad0c,7,8,9,7,8,9,2.25,-98,1760949538,3,1
2025-10-20 01:39:06.548661,0x433acb14,5,6,6,5,6,6,-5.0,-109,1760949544,3,2
2025-10-20 01:40:05.527409,0x433acb14,4,4,6,4,4,6,-0.75,-103,1760949603,3,3
2025-10-20 01:40:23.544477,0x433b0b38,5,5,5,5,5,5,2.5,-98,1760949621,5,3
2025-10-20 01:41:34.838501,0x433b0098,6,7,8,6,7,8,1.5,-99,1760949692,2,1
2025-10-20 01:44:14.937632,0x433b0b38,6,7,7,6,7,7,2.0,-99,1760949852,5,4
2025-10-20 01:45:23.094422,0x433ad35c,7,9,9,7,9,9,2.0,-99,1760949920,3,2
2025-10-20 01:45:52.628585,0x433aad0c,6,7,7,6,7,7,1.25,-101,1760949950,3,1
2025-10-20 01:46:24.231619,0x433ad35c,8,9,10,8,9,10,-4.0,-108,1760949981,3,2
2025-10-20 01:48:23.344656,0x433b0b38,6,12,15,6,12,15,2.75,-98,1760950101,5,4
2025-10-20 01:48:33.883745,0x433b0098,6,7,8,6,7,8,-4.25,-108,1760950111,2,2
2025-10-20 01:49:34.395733,0x433b0098,6,7,7,6,7,7,-5.25,-109,1760950172,2,2
2025-10-20 01:49:50.960712,0x433aad0c,4,5,6,4,5,6,-4.0,-108,1760950188,3,2
2025-10-20 01:50:09.392772,0x433acb14,2,3,3,2,3,3,-3.75,-107,1760950207,3,2
2025-10-20 01:50:25.085610,0x433ad35c,9,9,9,9,9,9,2.5,-98,1760950222,3,2
2025-10-20 01:51:18.357700,0x433b0b38,7,9,10,7,9,10,2.0,-99,1760950276,5,4
2025-10-20 01:52:17.235180,0x433b0b38,7,11,11,7,11,11,1.75,-99,1760950334,5,4
2025-10-20 01:53:11.484034,0x433acb14,2,3,3,2,3,3,2.0,-98,1760950389,3,2
2025-10-20 01:53:19.337170,0x433b0b38,7,7,7,7,7,7,2.25,-99,1760950396,5,3
2025-10-20 01:55:09.700127,0x433acb14,2,2,2,2,2,2,-0.75,-103,1760950507,3,3
2025-10-20 01:56:08.324559,0x433acb14,1,2,2,1,2,2,,-102,1760950565,3,3
2025-10-20 01:56:19.553987,0x433b0b38,5,6,6,5,6,6,2.25,-99,1760950577,5,3
2025-10-20 01:59:35.807790,0x433b0098,6,7,7,6,7,7,-4.75,-109,1760950773,2,2
2025-10-20 02:01:26.259003,0x433ad35c,9,10,11,9,10,11,1.25,-100,1760950883,3,2
2025-10-21 13:03:37.945617,0x433acb14,,,,,,,2.5,-99,1761077011,3,2
2025-10-21 13:03:45.512539,0x433ad35c,,1,3,,1,3,1.25,-101,1761077019,3,2
2025-10-21 13:04:34.351588,0x433acb14,,,1,,,1,-0.5,-104,1761077067,3,3
2025-10-21 13:04:49.521865,0x433ad35c,,,1,,,1,2.25,-100,1761077083,3,1
2025-10-21 13:06:12.972747,0x433aad0c,,,,,,,2.0,-100,1761077166,3,2
2025-10-21 13:06:43.843594,0x433b0b38,,1,1,,1,1,2.5,-99,1761077197,5,4
2025-10-21 13:06:50.355759,0x433ad35c,,,,,,,2.5,-98,1761077204,3,
2025-10-21 13:07:38.738732,0x433acb14,,,,,,,1.25,-101,1761077252,3,3
2025-10-21 13:07:48.647230,0x433ad35c,1,1,1,1,1,1,1.0,-101,1761077262,3,1
2025-10-21 13:07:49.291078,0x433b0098,,,,,,,1.5,-101,1761077262,2,1
2025-10-21 13:08:34.906561,0x433acb14,,,,,,,1.5,-99,1761077308,3,3
2025-10-21 13:08:45.507492,0x433ad35c,,,,,,,-1.5,-105,1761077319,3,2
2025-10-21 13:08:47.057696,0x433b0098,,,,,,,0.25,-102,1761077320,2,1
2025-10-21 13:09:39.643973,0x433acb14,,,,,,,0.5,-102,1761077373,3,3
2025-10-21 13:09:45.867078,0x433ad35c,,,,,,,-0.75,-103,1761077379,3,2
2025-10-21 13:09:50.086651,0x433b0b38,1,1,3,1,1,3,2.0,-99,1761077383,5,2
2025-10-21 13:10:38.608303,0x433acb14,,,1,,,1,2.0,-100,1761077432,3,2
2025-10-21 13:11:35.006218,0x433acb14,,,,,,,-0.5,-104,1761077488,3,3
2025-10-21 13:11:44.163225,0x433b0b38,,,,,,,1.25,-100,1761077497,5,4
2025-10-21 13:12:18.835716,0x433aad0c,,,,,,,2.75,-99,1761077532,3,1
2025-10-21 13:12:35.853930,0x433acb14,,,,,,,-0.5,-104,1761077549,3,3
2025-10-21 13:12:41.962682,0x433b0b38,1,1,3,1,1,3,-7.75,-112,1761077555,5,4
2025-10-21 13:12:48.677807,0x433b0098,,1,1,,1,1,-6.0,-110,1761077562,2,2
2025-10-21 13:13:14.966168,0x433aad0c,,,,,,,1.25,-99,1761077588,3,2
2025-10-21 13:13:35.935060,0x433acb14,,,,,,,2.25,-100,1761077609,3,3
2025-10-21 13:13:47.914318,0x433ad35c,,,,,,,1.75,-100,1761077621,3,2
2025-10-21 13:14:36.583031,0x433acb14,,,,,,,1.75,-100,1761077670,3,3
2025-10-21 13:15:36.188536,0x433acb14,,,,,,,1.5,-101,1761077729,3,3
2025-10-21 13:16:43.616380,0x433b0b38,1,1,1,1,1,1,1.75,-99,1761077797,5,4
2025-10-21 13:16:49.989654,0x433ad35c,1,1,1,1,1,1,-5.75,-110,1761077803,3,2
2025-10-21 13:16:50.708504,0x433b0098,,,,,,,-5.75,-110,1761077804,2,2
2025-10-21 13:17:18.808278,0x433aad0c,,,,,,,1.25,-101,1761077832,3,1
2025-10-21 13:18:19.550060,0x433aad0c,,,,,,,1.5,-100,1761077893,3,1
2025-10-21 13:18:26.997935,0x433aafcc,,,,,,,1.25,-101,1761077900,5,4
2025-10-21 13:18:38.846933,0x433acb14,,,,,,,0.75,-102,1761077912,3,3
2025-10-21 13:19:43.565861,0x433b0b38,1,1,1,1,1,1,-5.0,-109,1761077977,5,4
2025-10-21 13:19:50.489777,0x433ad35c,,1,1,,1,1,,-102,1761077984,3,2
2025-10-21 13:20:46.266749,0x433acb14,1,1,8,1,1,8,-0.25,-102,1761078039,3,2
2025-10-21 13:20:53.719548,0x433ad35c,1,1,2,1,1,2,1.25,-101,1761078047,3,1
2025-10-21 13:21:41.512191,0x433acb14,,,,,,,-0.25,-103,1761078095,3,3
2025-10-21 13:21:56.158306,0x433ad35c,,,,,,,1.5,-100,1761078109,3,1
2025-10-21 13:21:56.650061,0x433b0098,,,,,,,1.5,-100,1761078110,2,1
2025-10-21 13:22:39.978452,0x433acb14,,,2,,,2,1.75,-100,1761078153,3,3
2025-10-21 13:23:19.861152,0x433aad0c,1,1,1,1,1,1,1.75,-100,1761078193,3,1
2025-10-21 13:23:53.924313,0x433ad35c,,,1,,,1,1.5,-101,1761078227,3,1
2025-10-21 13:24:18.111209,0x433aad0c,,,,,,,1.5,-100,1761078251,3,2
2025-10-21 13:24:41.565178,0x433acb14,,,,,,,1.75,-100,1761078275,3,3
2025-10-21 13:24:46.973757,0x433b0b38,,,,,,,1.75,-99,1761078280,5,4
2025-10-21 13:24:50.431198,0x433ad35c,1,1,1,1,1,1,2.0,-99,1761078284,3,2
2025-10-21 13:25:40.646340,0x433acb14,,,,,,,1.75,-100,1761078334,3,3
2025-10-21 13:25:45.402571,0x433b0b38,,,,,,,1.25,-99,1761078339,5,4
2025-10-21 13:25:55.718046,0x433b0098,,,,,,,1.25,-100,1761078349,2,1
2025-10-21 13:26:46.180677,0x433b0b38,1,1,3,1,1,3,-5.25,-109,1761078399,5,4
2025-10-21 13:26:46.852446,0x433acb14,,,,,,,1.75,-100,1761078400,3,2
2025-10-21 13:26:52.042745,0x433b0098,,1,2,,1,2,-4.75,-109,1761078405,2,2
2025-10-21 13:27:39.911933,0x433acb14,,,,,,,1.5,-101,1761078453,3,3
2025-10-21 13:28:40.523694,0x433acb14,,,,,,,1.75,-101,1761078514,3,3
2025-10-21 13:28:47.334299,0x433b0b38,,,,,,,1.25,-102,1761078520,5,4
2025-10-21 13:29:41.917555,0x433acb14,,,,,,,1.5,-101,1761078575,3,3
2025-10-21 13:29:55.157566,0x433ad35c,,,1,,,1,1.5,-102,1761078588,3,1
2025-10-21 13:30:40.593136,0x433acb14,,,,,,,1.5,-101,1761078634,3,3
2025-10-21 13:30:53.167303,0x433b0098,,,,,,,-6.5,-111,1761078646,2,2
2025-10-21 13:31:40.854583,0x433acb14,,,,,,,1.25,-102,1761078694,3,3
2025-10-21 13:32:09.254271,0x433ad35c,,,1,,,1,1.75,-101,1761078722,3,1
2025-10-21 13:32:47.685375,0x433b0b38,,,,,,,0.25,-102,1761078761,5,4
2025-10-21 13:32:50.397421,0x433acb14,,,,,,,2.25,-99,1761078763,3,2
