datetime,fromNode,ch3Voltage,ch3Current,rxSnr,rxRssi,rxTime,hopStart,hopLimit
2025-10-20 18:05:40.139388,0x433b0b38,13.29,58.75,2.0,-99,1761008735,5,4
2025-10-20 18:06:43.412342,0x433ad35c,13.29625,75.0,-0.75,-105,1761008799,3,2
2025-10-20 18:08:10.503389,0x433aad0c,13.28125,76.25,0.5,-102,1761008886,3,2
2025-10-20 18:09:30.733276,0x433acb14,13.26,130.0,3.25,-99,1761008966,3,2
2025-10-20 18:13:35.804571,0x433b0098,13.2575,61.25,2.75,-99,1761009211,2,1
2025-10-20 18:15:44.310355,0x433b0b38,13.29,57.5,3.0,-99,1761009340,5,4
2025-10-20 18:16:46.043510,0x433ad35c,13.3025,61.25,-1.5,-106,1761009401,3,2
2025-10-20 18:19:33.424544,0x433acb14,13.28125,66.25,1.75,-101,1761009569,3,3
2025-10-20 18:24:33.216417,0x433acb14,13.255,138.75,1.75,-101,1761009868,3,3
2025-10-20 18:25:52.199123,0x433b0b38,13.2875,57.5,1.75,-101,1761009947,5,4
2025-10-20 18:26:49.035588,0x433ad35c,13.30375,61.25,3.5,-98,1761010004,3,1
2025-10-20 18:27:22.364474,0x433aafcc,13.2975,82.5,-3.5,-108,1761010038,5,4
2025-10-20 18:28:17.779485,0x433aad0c,13.28,73.75,2.75,-99,1761010093,3,1
2025-10-20 18:29:34.062204,0x433acb14,13.28125,76.25,1.75,-101,1761010169,3,3
2025-10-20 18:34:35.118313,0x433acb14,13.275,93.75,1.5,-101,1761010470,3,3
2025-10-20 18:35:48.035493,0x433b0b38,13.28625,60.0,-4.0,-108,1761010543,5,4
2025-10-20 18:38:18.181279,0x433aad0c,13.29125,63.75,1.0,-101,1761010693,3,2
2025-10-20 18:39:40.399131,0x433acb14,13.28125,61.25,2.0,-101,1761010776,3,3
2025-10-20 18:44:37.367428,0x433acb14,13.2775,72.5,1.75,-101,1761011073,3,3
2025-10-20 18:49:39.569182,0x433acb14,13.27875,77.5,1.75,-101,1761011375,3,3
2025-10-20 18:50:52.763078,0x433b0b38,13.2825,71.25,-3.5,-108,1761011448,5,4
2025-10-20 18:53:44.621474,0x433b0098,13.26375,81.25,1.0,-102,1761011620,2,1
2025-10-20 18:54:41.332246,0x433acb14,13.28125,65.0,1.5,-101,1761011677,3,3
