datetime,fromNode,batteryLevel,voltage,channelUtilization,airUtilTx,rxSnr,rxRssi,rxTime,hopStart,hopLimit
2025-10-20 01:01:38.009210,0x433af864,101,4.214,15.855,1.8121667,,,1760947295,,3
2025-10-20 01:02:38.093415,0x433af864,99,4.179,17.533333,1.8000278,,,1760947356,,3
2025-10-20 01:03:38.181122,0x433af864,101,4.214,13.195001,1.7701112,,,1760947416,,3
2025-10-20 01:03:54.430152,0x433aad0c,99,4.188,12.621667,3.2259722,-1.25,-104,1760947432,3,2
2025-10-20 01:04:38.229312,0x433af864,99,4.176,17.195,1.8000278,,,1760947476,,3
2025-10-20 01:05:38.295136,0x433af864,101,4.225,18.99,1.7977778,,,1760947536,,3
2025-10-20 01:06:38.322771,0x433af864,101,4.202,19.08,1.8276944,,,1760947596,,3
2025-10-20 01:07:38.371611,0x433af864,101,4.226,16.855,1.8276944,,,1760947656,,3
2025-10-20 01:08:38.417127,0x433af864,101,4.231,18.33,1.8276944,,,1760947716,,3
2025-10-20 01:09:38.465502,0x433af864,98,4.168,15.058332,1.8133055,,,1760947776,,3
2025-10-20 01:10:38.510934,0x433af864,101,4.203,15.718333,1.7856667,,,1760947836,,3
2025-10-20 01:11:38.559211,0x433af864,101,4.212,18.056667,1.7534722,,,1760947896,,3
2025-10-20 01:12:08.038006,0x433acb14,100,4.193,16.373333,4.117611,2.0,-99,1760947925,3,2
2025-10-20 01:12:38.606179,0x433af864,101,4.24,18.448334,1.7512223,,,1760947956,,3
2025-10-20 01:13:38.651548,0x433af864,98,4.169,20.463333,1.752361,,,1760948016,,3
2025-10-20 01:14:38.698583,0x433af864,98,4.163,21.855,1.7834166,,,1760948076,,3
2025-10-20 01:15:38.747667,0x433af864,98,4.165,12.720001,1.7633611,,,1760948136,,3
2025-10-20 01:16:38.795661,0x433af864,99,4.187,21.056667,1.7300556,,,1760948196,,3
2025-10-20 01:17:38.877692,0x433af864,101,4.251,20.736666,1.7478334,,,1760948256,,3
2025-10-20 01:18:38.917688,0x433af864,100,4.195,18.33,1.7610834,,,1760948316,,3
2025-10-20 01:19:38.966066,0x433af864,101,4.213,21.715,1.791,,,1760948376,,3
2025-10-20 01:20:39.011708,0x433af864,99,4.178,22.92,1.8220555,,,1760948436,,3
2025-10-20 01:21:39.059646,0x433af864,101,4.216,23.986668,1.8830277,,,1760948497,,3
2025-10-20 01:22:39.105882,0x433af864,98,4.173,16.126667,1.8818889,,,1760948557,,3
2025-10-20 01:22:43.739786,0x433b0098,97,4.148,23.871666,3.0749166,-4.25,-108,1760948561,2,2
