2024-11-06 16:12:55.155988,0x336462e4,101,4.229,8.1,0.05838889,,,,
2024-11-06 16:12:55.355545,0x433bc2b0,101,4.218,3.8183331,3.1906943,,,,
2024-11-06 16:13:28.555364,0x336462e4,72,3.911,3.6966667,0.26597223,,,,
2024-11-06 16:14:28.563449,0x336462e4,97,4.154,3.6966667,0.29677776,,,,
2024-11-06 16:15:28.556487,0x336462e4,79,3.983,3.6966667,0.32758334,,,,
2024-11-07 14:24:16.221585,0x336462e4,101,4.232,1.6550001,0.027583333,,,,
2024-11-07 15:04:18.323032,0x336462e4,101,4.201,4.911667,0.09872222,,,,
2024-11-07 15:04:46.647525,0x433b0b38,100,4.191,5.4466667,0.04538889,,,,
2024-11-07 15:05:18.502362,0x336462e4,100,4.194,8.103333,0.1803889,,,,
2024-11-07 15:06:18.594762,0x336462e4,100,4.194,3.9966664,0.21369445,,,,
2024-11-07 15:07:18.510105,0x336462e4,101,4.216,3.9966664,0.247,,,,
2024-11-07 15:08:18.704520,0x336462e4,101,4.204,3.12,0.26569444,,,,
2024-11-07 15:09:18.594746,0x336462e4,101,4.216,3.9966664,0.31361112,,,,
2024-11-07 15:10:18.771926,0x336462e4,101,4.217,3.9966664,0.36105555,,,,
2024-11-07 15:10:48.679166,0x433b0b38,99,4.188,3.9966664,0.27533334,,,,
2024-11-07 15:11:18.696667,0x336462e4,97,4.153,5.746667,0.40894443,,,,
2024-11-07 15:12:18.772176,0x336462e4,100,4.196,3.6966667,0.43975,,,,
2024-11-07 15:13:18.819198,0x336462e4,101,4.213,3.6966667,0.47055557,,,,
2024-11-07 15:14:18.953967,0x336462e4,101,4.207,3.6966667,0.50136113,,,,
2024-11-07 15:15:18.951830,0x336462e4,98,4.172,5.3933334,0.54630554,,,,
2024-11-07 15:16:19.125261,0x336462e4,101,4.222,3.6966667,0.5771111,,,,
2024-11-07 15:16:49.077444,0x433b0b38,95,4.13,3.6966667,0.4913889,,,,
2024-11-07 15:17:19.101251,0x336462e4,101,4.226,5.6400003,0.6241111,,,,
2024-11-07 15:18:19.164281,0x336462e4,101,4.228,3.6966667,0.65491664,,,,
2024-11-07 15:19:19.125989,0x336462e4,99,4.186,4.5449996,0.68572223,,,,
2024-11-07 15:20:19.215445,0x336462e4,99,4.189,9.28,0.75166667,,,,
2024-11-07 15:21:19.262601,0x336462e4,101,4.214,13.496667,0.8661667,,,,
2024-11-07 15:21:26.679140,0x433aad0c,101,4.201,9.763333,0.056611113,,,,
2024-11-07 15:22:19.433097,0x336462e4,98,4.165,9.416667,0.9446389,,,,
2024-11-07 15:22:48.907296,0x433b0b38,99,4.182,8.621667,0.79752773,,,,
2024-11-07 15:23:19.418692,0x336462e4,101,4.206,9.336667,0.99163884,,,,
2024-11-07 15:24:19.506302,0x336462e4,100,4.19,7.3933334,0.99713886,,,,
2024-11-07 15:25:19.580742,0x336462e4,101,4.215,7.3933334,1.05875,,,,
2024-11-07 15:26:19.675920,0x336462e4,98,4.17,9.089999,1.1203611,,,,
2024-11-07 15:27:19.686970,0x336462e4,101,4.227,7.3933334,1.1819723,,,,
2024-11-07 15:27:26.416611,0x433aad0c,100,4.198,8.120001,0.35025,,,,
2024-11-07 15:28:19.749068,0x336462e4,101,4.232,8.365,1.2597778,,,,
2024-11-07 15:28:49.341403,0x433b0b38,99,4.187,7.3933334,1.0631666,,,,
2024-11-07 15:29:19.829688,0x336462e4,101,4.222,9.336667,1.3001945,,,,
2024-11-07 15:30:19.831273,0x336462e4,101,4.244,7.3933334,1.3496945,,,,
2024-11-07 15:31:19.987803,0x336462e4,101,4.241,9.196667,1.4263334,,,,
2024-11-07 15:32:20.001748,0x336462e4,101,4.207,7.3933334,1.4879445,,,,
2024-11-07 15:33:20.100773,0x336462e4,101,4.233,6.666667,1.5374445,,,,
2024-11-07 15:33:26.603349,0x433aad0c,101,4.235,7.3933334,0.62655556,,,,
2024-11-07 15:34:20.035044,0x336462e4,101,4.207,9.336667,1.6152499,,,,
2024-11-07 15:34:50.193997,0x433b0b38,99,4.176,7.2416663,1.3483888,,,,
2024-11-07 15:35:20.054579,0x336462e4,100,4.195,11.033333,1.6809444,,,,
2024-11-07 15:36:20.191349,0x336462e4,100,4.19,8.363334,1.7258888,,,,
2024-11-07 15:37:20.147328,0x336462e4,100,4.19,6.666667,1.7875001,,,,
2024-11-07 15:38:20.193829,0x336462e4,101,4.241,6.666667,1.8491112,,,,
2024-11-07 15:39:20.240401,0x336462e4,101,4.209,6.666667,1.8799167,,,,
2024-11-07 15:39:26.811346,0x433aad0c,101,4.241,9.089999,0.9295833,,,,
2024-11-07 15:40:20.325137,0x336462e4,101,4.22,11.155001,1.9738889,,,,
2024-11-07 15:40:51.684377,0x433b0b38,99,4.179,14.38,1.6066945,,,,
2024-11-07 15:40:57.385328,0x433bc2b0,99,4.188,18.551666,0.067277774,,,,
2024-11-07 15:41:20.460992,0x336462e4,101,4.222,24.013332,2.1294167,,,,
2024-11-07 15:42:20.632975,0x336462e4,99,4.181,6.666667,2.1910279,,,,
2024-11-07 15:43:20.493988,0x336462e4,101,4.201,6.666667,2.2339444,,,,
2024-11-07 15:44:20.612021,0x336462e4,98,4.167,13.756667,2.3076665,,,,
2024-11-07 15:45:17.726359,0x433bc2b0,101,4.224,11.386666,0.04538889,,,,
2024-11-07 15:45:20.812516,0x336462e4,99,4.188,14.030001,2.4155555,,,,
2024-11-07 15:45:27.013486,0x433aad0c,101,4.228,14.756666,1.2890834,,,,
2024-11-07 15:46:21.061023,0x336462e4,98,4.175,12.086666,2.5385277,,,,
2024-11-07 15:46:50.293902,0x433b0b38,99,4.178,12.813333,1.88525,,,,
2024-11-07 15:47:21.354613,0x336462e4,101,4.215,12.333334,2.6311665,,,,
2024-11-07 15:48:21.425362,0x336462e4,100,4.195,11.87,2.7051113,,,,
2024-11-07 15:49:21.688576,0x336462e4,101,4.214,11.116667,2.7667222,,,,
2024-11-07 15:50:21.845331,0x336462e4,99,4.186,12.92,2.8426945,,,,
2024-11-07 15:51:17.947009,0x433bc2b0,100,4.192,11.44,0.36930555,,,,
2024-11-07 15:51:22.029225,0x336462e4,101,4.21,14.110001,2.910889,,,,
2024-11-07 15:51:27.263192,0x433aad0c,101,4.206,14.836666,1.6281667,,,,
2024-11-07 15:52:22.246150,0x336462e4,101,4.223,11.58,3.0073888,,,,
2024-11-07 15:52:50.771887,0x433b0b38,98,4.163,11.196667,2.2231388,,,,
2024-11-07 15:54:22.261029,0x336462e4,99,4.182,9.636666,3.1688888,,,,
2024-11-07 15:55:22.320563,0x336462e4,101,4.238,15.833333,3.3009443,,,,
2024-11-07 15:55:36.931774,0x433ad35c,98,4.17,22.083334,0.063194446,,,,
2024-11-07 15:56:22.481599,0x336462e4,99,4.187,21.828335,3.4193053,,,,
2024-11-07 15:57:18.184053,0x433bc2b0,101,4.229,12.116667,0.7880833,,,,
2024-11-07 15:57:22.472620,0x336462e4,101,4.215,11.88,3.5158057,,,,
2024-11-07 15:57:27.633122,0x433aad0c,101,4.211,14.059999,2.0500555,,,,
2024-11-07 15:58:22.515069,0x336462e4,99,4.179,15.838334,3.618,,,,
2024-11-07 15:58:52.367633,0x433b0b38,101,4.217,20.961666,2.5478055,,,,
2024-11-07 15:59:02.545911,0x433aafcc,100,4.191,18.113333,0.11477777,,,,
2024-11-07 15:59:22.584124,0x336462e4,101,4.21,18.726665,3.7444167,,,,
2024-11-07 16:00:22.722325,0x336462e4,99,4.188,15.071667,3.8384166,,,,
2024-11-07 16:01:22.611060,0x336462e4,100,4.197,17.933332,3.9575279,,,,
2024-11-07 16:02:22.659217,0x336462e4,101,4.229,16.29,4.0629444,,,,
2024-11-07 16:03:18.501817,0x433bc2b0,101,4.213,16.045,1.1114445,,,,
2024-11-07 16:03:22.939964,0x336462e4,101,4.23,18.456667,4.1619444,,,,
2024-11-07 16:03:32.455683,0x433aad0c,101,4.207,15.005,2.3676667,,,,
2024-11-07 16:04:51.013323,0x433b0b38,96,4.14,17.923332,2.8017778,,,,
2024-11-07 16:05:01.369382,0x433aafcc,101,4.248,25.368332,0.7295833,,,,
2024-11-07 16:05:23.007756,0x336462e4,101,4.233,22.326666,4.345611,,,,
2024-11-07 16:06:23.059223,0x336462e4,101,4.207,15.690001,4.402889,,,,
2024-11-07 16:07:23.214907,0x336462e4,101,4.227,11.076667,4.4186387,,,,
2024-11-07 16:08:23.261793,0x336462e4,100,4.197,10.456666,4.458611,,,,
2024-11-07 16:09:18.818617,0x433bc2b0,101,4.252,17.856667,1.3825278,,,,
